in11017	Alcoholic	Alcoholic		in11017	False	in11017_d99,in11017_d70,in11017_d10,in11017_90,in11017_10	0.5
io481323	Fighting the second order gold sword of true martial arts	Remarks	io481323	in48001	False		0.5
io041021	Fighting the second order male student fire boxing	Remarks	io041021	in04023	False		0.5
io041423	Fighting the second order male student water sword	Remarks	io041423	in04026	False		0.5
io471026	Fighting the second order Mercy Tower	Remarks	io471026	in47001	False		0.5
io271124	Fighting the second order organ man earth sword	Remarks	io271124	in27006	False		0.5
io251323	Fighting the second order warrior golden sword	Remarks	io251323	io251000	False		0.5
io272327	Fighting the second stage armed organ man gold weapon	Remarks	io272327	in27032	False		0.5
io041126	Fighting the second tier female students Tu short soldiers	Remarks	io041126	in04027	False		0.5
io451124	Fighting the second tier Sky Stoker Crowd Blades	Remarks	io451124	in45001	False	io451124_90	0.5
io471326	Fighting the second tier sorrow building gold short soldiers	Remarks	io471326	in47001	False		0.5
io471226	Fighting the second tier sorrow building Zhongmu short soldiers	Remarks	io471226	in47001	False		0.5
io471126	Fighting the second tier sorrow house short soldiers	Remarks	io471126	in47001	False		0.5
io431432	Fighting the third leg of Riyue Shanzhuang's female disciples	Remarks	io431432	in43004	False		0.5
io431132	Fighting the third leg of the female disciples at Riyue Mountain Villa	Remarks	io431132	in43002	False		0.5
io272134	Fighting the third order armed organs	Remarks	io272134	in27024	False		0.5
io261131	Fighting the third order female corpse earth fist	Remarks	io261131	io261001	False	io261131_e70	0.5
io261331	Fighting the third order female corpse golden fist	Remarks	io261331	io261001	False		0.5
io041134	Fighting the third order female student earth knife	Remarks	io041134	in04028	False		0.5
io041336	Fighting the third order female student Jin Bingbing	Remarks	io041336	in04031	False		0.5
io041136	Fighting the third order female student short soldier	Remarks	io041136	in04027	False		0.5
io041436	Fighting the third order female student water soldier	Remarks	io041436	in04030	False		0.5
io041236	Fighting the third order female student wooden short soldier	Remarks	io041236	in04031	False		0.5
io481333	Fighting the third order gold sword of the real martial arts gatekeeper	Remarks	io481333	in48001	False		0.5
io041333	Fighting the third order male student Jin Jian	Remarks	io041333	in04021	False		0.5
io271134	Fighting the third order organ man earth sword	Remarks	io271134	in27006	False		0.5
io471236	Fighting the third order sorrow house Zhongmu short soldiers	Remarks	io471236	in47001	False		0.5
io471036	Fighting the third order sorrowful house	Remarks	io471036	in47001	False		0.5
io461036	Fighting the third order white fox public fire soldiers	Remarks	io461036	in46003	False		0.5
io471136	Fighting the third tier sorrow house short soldiers	Remarks	io471136	in47001	False		0.5
io041001	Fighting the zeroth order male student fire fist	Remarks	io041001	in04021	False		0.5
io421401	Fighting the Zeroth Order of the Dragon Gate Men Water Fist	Remarks	io421401	in42007	False		0.5
io431102	Fighting the zeroth order of the female disciples of Riyue Mountain Villa	Remarks	io431102	in43004	False		0.5
io421101	Fighting the zeroth order of the Kunlongmen gatekeeper	Remarks	io421101	in42007	False		0.5
io272104	Fighting the zeroth ranking armed men's earth sword	Remarks	io272104	in27024	False		0.5
io272337	Fighting third level armed organ man gold weapon	Remarks	io272337	in27032	False		0.5
io041434	Fighting third order female student waterjet	Remarks	io041434	in04031	False		0.5
io041234	Fighting third order female student wooden sword	Remarks	io041234	in04027	False		0.5
io041432	Fighting third order female students water legs	Remarks	io041432	in04032	False		0.5
io041133	Fighting third order male student earth sword	Remarks	io041133	in04023	False		0.5
io041031	Fighting third order male student fire fist	Remarks	io041031	in04023	False		0.5
io041337	Fighting third order male student gold weapon	Remarks	io041337	in04025	False		0.5
io041231	Fighting third order male student Muquan	Remarks	io041231	in04023	False		0.5
io041431	Fighting third order male student water fist	Remarks	io041431	in04021	False		0.5
io041237	Fighting third order male student wood hidden weapon	Remarks	io041237	in04025	False		0.5
io041233	Fighting third order male student wooden sword	Remarks	io041233	in04022	False		0.5
io041137	Fighting third order male students	Remarks	io041137	in04021	False		0.5
io461136	Fighting third order white fox short soldiers	Remarks	io461136	in46001	False		0.5
io041335	Fighting third ranking male student Jin Changbing	Remarks	io041335	in04026	False		0.5
io272534	Fighting third tier armed organs without swords	Remarks	io272534	in27019	False		0.5
io041232	Fighting third tier female student wooden legs	Remarks	io041232	in04028	False		0.5
io041131	Fighting third tier male student earth boxing	Remarks	io041131	in04024	False		0.5
io261101	Fighting Tier 0 female corpse earth fist	Remarks	io261101	io261001	False	io261101_e70	0.5
io041004	Fighting Tier 0 female student fire sword	Remarks	io041004	in04029	False		0.5
io041302	Fighting Tier 0 Female Student Golden Legs	Remarks	io041302	in04029	False		0.5
io041202	Fighting Tier 0 female student wooden legs	Remarks	io041202	in04030	False		0.5
io421201	Fighting Tier 0 Kun Longmen Men Wood Fist	Remarks	io421201	in42007	False		0.5
io041201	Fighting Tier 0 male student Muquan	Remarks	io041201	in04025	False		0.5
io921019	Fighting Tier 1	Remarks	io921019	in92001	False		0.5
io272504	Fighting Zeroth Order Armed Forces Without Swords	Remarks	io272504	in27019	False		0.5
io271014	Fire Blade	Remarks	io271014	in27005	False		0.5
io041010	First Class Female Student Pyrotherapy	Remarks	io041010	in04031	False		0.5
io271114	First Order Organ Battle Sword	Remarks	io271114	in27006	False		0.5
io271117	First Order Organ Humans Hidden Tool	Remarks	io271117	in27018	False		0.5
in36006	Flame Fox		in36006	in36006	False	in36006_h99,in36006_96	0.5
in0207	Flying snow fox	Remarks	in0207	in0207	False	in0207_i99,in0207_h99,in0207_h98,in0207_g90,in0207_g67,in0207_e98,in0207_e68,in0207_90,in0207_01	2.05
in21006	Flying Squid		in21006	in21006	False	in21006_h99,in21006_e70,in21006_e69	0.5
in27226	For the training staff (gold)		io271317	in27114	False	in27226_02	0.5
in27216	For the training staff (gold) (sword)		io271314	in27102	False	in27216_02	0.5
in27211	For the training staff (no) (hidden weapon)		in27211	in27113	False	in27211_02	0.5
in27201	For the training staff (none) (knife)		in27301	in27101	False	in27201_98,in27201_75,in27201_02	0.5
in27246	For the training staff (water) (knife)		io271414	in27104	False	in27246_83,in27246_02	0.5
in27231	For the training staff (wood) (knife)		io271214	in27103	False	in27231_75,in27231_02	0.5
in27271	For the use of organs (fire) (hidden weapon)		io271017	in27117	False	in27271_02	0.5
in27256	For training personnel (water) (concealed weapon)		io271417	in27116	False	in27256_02	0.5
io431302	Golden leg of female disciple of Sun Moon Mountain Villa	Remarks	io431302	in43002	False		0.5
io431322	Golden leg of female disciples in the second order of Riyue Mountain Villa	Remarks	io431322	in43004	False		0.5
io421312	Golden Legs of the First Order of Kunlongmen	Remarks	io421312	in42008	False		0.5
io272317	Golden weapon for first order armed organs	Remarks	io272317	in27032	False		0.5
in03007	Gong Sunming	Half fish 7	in03007_01	in03007	False	in03007_i99,in03007_h99,in03007_h98,in03007_h97,in03007_h96,in03007_h95,in03007_g98,in03007_g91,in03007_g66,in03007_e68,in03007_e00,in03007_d99,in03007_c99,in03007_c98,in03007_c97,in03007_c96,in03007_c95,in03007_96,in03007_95,in03007_94,in03007_92,in03007_87,in03007_86,in03007_84,in03007_03,in03007_02	0.5
in0604	Gong Zihen	Remarks	in0604_01	in0604	False	in0604_e00,in0604_91,in0604_01	0.5
in05804	Grandma Liang	Granny Honger Line Liang		in05804	False	in05804_89	0.5
in05803	Grandpa Liang	Grandpa Honger Line		in05803	False	in05803_89	0.5
in05528	Grief House Assassin	Summer School Ice Cellar	io471146	in05528	False	in05528_11	0.5
in05529	Grief House Assassin	Summer School Ice Cellar	io471346	in05529	False	in05529_11	0.5
in05555	Grief House Assassin	Remarks	in05555	in47001	False	in05555_e75	0.5
in05556	Grief House Assassin	Remarks	in05556	in47001	False	in05556_e75	0.5
in0603	Gu Shaojin	Remarks	in0603	in0603	False	in0603_h99,in0603_h98,in0603_h97,in0603_h96,in0603_g92,in0603_e99,in0603_e70,in0603_d99,in0603_96,in0603_95,in0603_94,in0603_93,in0603_92,in0603_90,in0603_89,in0603_87,in0603_86,in0603_84,in0603_02	0.5
in03006	Guan Qiaoer	Half fish 6	in03006_01	in03006	False	in03006_i99,in03006_h99,in03006_h98,in03006_h97,in03006_h96,in03006_h95,in03006_h94,in03006_h93,in03006_e68,in03006_e00,in03006_c99,in03006_c98,in03006_97,in03006_94,in03006_92,in03006_90,in03006_87,in03006_86,in03006_03,in03006_02	0.5
in03012	Han Ning	Half fish 12	in03012_01	in03012	False	in03012_h99,in03012_h98,in03012_h97,in03012_h96,in03012_h95,in03012_h94,in03012_h93,in03012_h92,in03012_h91,in03012_e68,in03012_e00,in03012_d99,in03012_c99,in03012_c98,in03012_c97,in03012_94,in03012_87,in03012_86,in03012_03,in03012_02	0.5
in25001	He Cangying	He Cangying	in25001	in25001	False	in25001_e99,in25001_e98,in25001_e00,in25001_11	0.5
in0205	Hortan	Remarks	in0205	in0205	False	in0205_i99,in0205_h99,in0205_h98,in0205_g62,in0205_e68,in0205_91,in0205_90,in0205_87,in0205_100,in0205_01	2.05
in03004	Huayue	Half fish 4	in03004_01	in03004	False	in03004_j99,in03004_h99,in03004_h98,in03004_h97,in03004_h96,in03004_h95,in03004_h94,in03004_h93,in03004_g66,in03004_e68,in03004_e00,in03004_d19,in03004_c99,in03004_c98,in03004_c97,in03004_97,in03004_96,in03004_94,in03004_92,in03004_87,in03004_86,in03004_03,in03004_02	0.5
in36007	Jade Fox		in36007	in36007	False	in36007_h99,in36007_96	0.5
in05904	Ji Weixin	Xiao Qianling's fiance	in04001	in05904	False	in05904＿d99,in05904_e79,in05904_e78,in05904_d10,in05904_84,in05904_79	0.5
in03001	Jiang Hongbo	Half fish 1	in03001_01	in03001	False	in03001_j99,in03001_i99,in03001_h99,in03001_h98,in03001_h97,in03001_h96,in03001_h95,in03001_g98,in03001_g91,in03001_g75,in03001_g61,in03001_e68,in03001_e00,in03001_d99,in03001_c99,in03001_c98,in03001_c97,in03001_c96,in03001_c95,in03001_c94,in03001_c93,in03001_c92,in03001_c91,in03001_97,in03001_96,in03001_95,in03001_94,in03001_93,in03001_92,in03001_90,in03001_88,in03001_87,in03001_86,in03001_84,in03001_79,in03001_78,in03001_03,in03001_02	0.5
in05906	Jiang Hongbo's father	Jiang Hongbo's father	in04001	in05906	False	in05906_84	0.5
in05907	Jiang Hongbo's mother	Jiang Hongbo's mother	in04001	in05907	False	in05907_84	0.5
in11018	Jianghu people	Jianghu people	in11018	in11018	False	in11018_d10,in11018_89,in11018_10,in11018_02	0.5
io271315	Jin Changbing	Remarks	io271315	in27008	False	io271315_02	0.5
io271325	Jin Changbing	Remarks	io271325	in27008	False		0.5
io27231502	Jin Changbing，a member of the first ranking armed forces 02	Remarks	io27231502	in27026	False		0.5
io272305	Jin Changbing，a member of the zeroth ranking armed forces	Remarks	io272305	in27026	False		0.5
io27231503	Jin Changbing，the first ranked armed organ 03	Remarks	io27231503	in27026	False		0.5
io272315	Jin Changbing，the first stage armed organ	Remarks	io272315	in27026	False	io272315_g94	0.5
in21008	Jin Xun		in21008	in21008	False	in21008_h99,in21008_e99,in21008_e80,in21008_e79,in21008_d99,in21008_90,in21008_11	0.5
in0109	Jing	Remarks	in0109	in0109	False	in0109_h99,in0109_h98,in0109_h97,in0109_h96,in0109_h95,in0109_h94,in0109_h93,in0109_h92,in0109_h91,in0109_h90,in0109_h89,in0109_g75,in0109_g69,in0109_g68,in0109_g67,in0109_e70,in0109_e68,in0109_c99,in0109_88,in0109_01	0.5
in21007	King Kong		in21007	in21007	False	in21007_h99,in21007_h98,in21007_h97,in21007_h96,in21007_h95,in21007_e00,in21007_d99,in21007_d11,in21007_d10	0.5
in05705	Lakeside Girl	Lakeside Girl		in05705	False	in05705_75	0.5
in36008	Lan Fox		in36008	in36008	False	in36008_96	0.5
in15041	Langzhong Xu Shang		in15001	in15041	False		0.5
in11008	Lao Meng	Lao Meng		in11008	False	in11008_h99,in11008_d20,in11008_d10,in11008_90,in11008_03	0.5
in11009	Lao Zhao	Lao Zhao		in11009	False	in11009_h99,in11009_d70,in11009_d20,in11009_d10,in11009_90	0.5
in22002	Li Qianjin	Nanchang Zhifu	in22002	in22002	False	in22002_e79,in22002_d99,in22002_d98,in22002_d97	0.5
in05801	Liang Tianming	Honger Line Liang Tianming		in05801	False	in05801_h99,in05801_h98,in05801_h97,in05801_d20,in05801_89	0.5
in05802	Liang Tianqing	Honger Line Liang Tianqing		in05802	False	in05802_h99,in05802_h98,in05802_h97,in05802_d20,in05802_89	0.5
in21001	Ling Yun		in21001_01	in21001	False	in21001_e00	0.5
in35001	Linghujin		in35001	in35001	False	in35001_h99,in35001_h98,in35001_h97,in35001_h96,in35001_h95,in35001_h94,in35001_h93,in35001_e98,in35001_e00,in35001_90,in35001_89	0.5
in35004	Linghujin hat off		in35001	in35004	False	in35004_90	0.5
in36009	Little Fox		in36009	in36009	False	in36009_h99,in36009_d99,in36009_96	0.5
in0204	Liu Xinping	Remarks	in0204	in0204	False	in0204_i99,in0204_i98,in0204_h99,in0204_h98,in0204_h97,in0204_g67,in0204_g63,in0204_e68,in0204_e67,in0204_98,in0204_90,in0204_12,in0204_11,in0204_01	1.75
io271105	Long term soldier of the zeroth order	Remarks	io271105	in27012	False		0.5
io272115	Long term soldiers of the first level armed forces	Remarks	io272115	in27030	False	io272115_g94	0.5
in03008	Lou Yanyu	Half Mixed Fish 8	in03008_01	in03008	False	in03008_i99,in03008_h99,in03008_h98,in03008_h97,in03008_h96,in03008_h95,in03008_h94,in03008_g98,in03008_g75,in03008_g66,in03008_e68,in03008_e00,in03008_c99,in03008_c98,in03008_c97,in03008_c96,in03008_c95,in03008_96,in03008_95,in03008_94,in03008_92,in03008_90,in03008_87,in03008_86,in03008_03,in03008_02	0.5
in11031	Luo Guangze	Luo Guangze	in11031	in11031	False	in11031_h99,in11031_h98,in11031_e00,in11031_90,in11031_89	0.5
in11033	Luo Ping	Luo Ping		in11033	False	in11033_h99,in11032_h98,in11033_h97,in11033_90,in11033_89	0.5
in0111	Martial arts	Remarks	in0111	in0111	False	in0111_h99,in0111_h98,in0111_h97,in0111_h96,in0111_h95,in0111_h94,in0111_h93,in0111_g97,in0111_g96,in0111_g90,in0111_g87,in0111_g86,in0111_g74,in0111_g73,in0111_g68,in0111_g66,in0111_g60,in0111_e70,in0111_e68,in0111_d99,in0111_d98,in0111_c99,in0111_96,in0111_94,in0111_92,in0111_90,in0111_88,in0111_87,in0111_86,in0111_84,in0111_79,in0111_78,in0111_01	0.5
in22003	Master	Master	in22003	in22003	False	in22003_e75	0.5
in11000	Mayor of Sanxia Village	Mayor of Sanxia Village		in11000	False	in11000_h99,in11000_h98,in11000_c99,in11000_99	0.5
in05533	Miao Qinglan	Zhu Qian's confidant	io411213	in05533	False	in05533_h99,in05533_h98,in05533_h97,in05533_h96,in05533_h95,in05533_90	0.5
in04001	movie shared miscellaneous fish male student 1	Boxing Method General Station Baotou	in04001	in04001	False	in04001_h99,in04001_g97,in04001_g96,in04001_g90,in04001_g89,in04001_g61,in04001_e79,in04001_e78,in04001_e70,in04001_d99,in04001_d98,in04001_c99,in04001_c98,in04001_96,in04001_94,in04001_92,in04001_87,in04001_86,in04001_85,in04001_02,in04001_01	0.5
in04002	movie shared miscellaneous fish male student 2	Leg method  Standing with hands in waist Li Xiaolongtou	in04001	in04002	False	in04002_h99,in04002_g97,in04002_g90,in04002_g64,in04002_e78,in04002_d99,in04002_c99,in04002_c98,in04002_96,in04002_94,in04002_92,in04002_87,in04002_86,in04002_79,in04002_78,in04002_77,in04002_01	0.5
in04003	movie shared miscellaneous fish male student 3	Swordsmanship General Station Stab	in0199_03	in04003	False	in04003_h99,in04003_g92,in04003_g66,in04003_e78,in04003_c99,in04003_96,in04003_94,in04003_92,in04003_87,in04003_86,in04003_85,in04003_01	0.5
in04004	movie shared miscellaneous fish male student 4	Knife method Hold chest station Li Xiaolong	in0199_04	in04004	False	in04004_h99,in04004_g97,in04004_g96,in04004_g92,in04004_e78,in04004_e70,in04004_c99,in04004_96,in04004_94,in04004_92,in04004_87,in04004_86,in04004_02,in04004_01	0.5
in04005	movie shared miscellaneous fish male student 5	Short handle General station Baotou	in0199_061	in04005	False	in04005_h99,in04005_g97,in04005_g92,in04005_e70,in04005_d99,in04005_c99,in04005_96,in04005_94,in04005_92,in04005_87,in04005_86,in04005_01	0.5
in04006	movie shared miscellaneous fish male student 6	Spear	in0199_053	in04006	False	in04006_g96,in04006_e70,in04006_c99,in04006_96,in04006_94,in04006_92,in04006_87,in04006_86,in04006_01	0.5
in04007	movie shared miscellaneous fish Wuli painted female students 1	Boxing Method General Station Baotou	in04001	in04007	False	in04007_h99,in04007_g97,in04007_g89,in04007_e78,in04007_e70,in04007_c99,in04007_96,in04007_94,in04007_92,in04007_87,in04007_86,in04007_79,in04007_78,in04007_01	0.5
in04008	movie shared miscellaneous fish Wuli painted female students 2	Leg Method Dianzhuang Station Black Long Straight	in04001	in04008	False	in04008_h99,in04008_g96,in04008_e78,in04008_e70,in04008_c99,in04008_96,in04008_94,in04008_92,in04008_87,in04008_86,in04008_01	0.5
in04009	movie shared miscellaneous fish Wuli painted female students 3	Swordsmanship General Station Princess Head	in0199_03	in04009	False	in04009_h99,in04009_g97,in04009_g92,in04009_e79,in04009_e78,in04009_e70,in04009_d99,in04009_c99,in04009_96,in04009_94,in04009_92,in04009_87,in04009_86,in04009_01	0.5
in04010	movie shared miscellaneous fish Wuli painted female students 4	Knife Method Left Hand Waist Standing  黑 长 直	in0199_04	in04010	False	in04010_h99,in04010_g97,in04010_g96,in04010_g92,in04010_e78,in04010_e70,in04010_c99,in04010_96,in04010_94,in04010_92,in04010_87,in04010_86,in04010_79,in04010_78,in04010_02,in04010_01	0.5
in04011	movie shared miscellaneous fish Wuli painted female students 5	Long stick Hold chest station Baotou	in0199_05	in04011	False	in04011_g92,in04011_e78,in04011_e70,in04011_c99,in04011_96,in04011_94,in04011_92,in04011_87,in04011_86,in04011_01	0.5
in04012	movie shared miscellaneous fish Wuli painted female students 6	Short Bing General Station Princess Head	in0199_06	in04012	False	in04012_g97,in04012_g96,in04012_g90,in04012_g66,in04012_d99,in04012_d20,in04012_c99,in04012_96,in04012_94,in04012_92,in04012_87,in04012_86,in04012_01	0.5
in11032	Mrs. Luo	Mrs. Luo		in11032	False	in11032_h99,in11032_h98,in11032_e00,in11032_90,in11032_89	0.5
in05703	Mysterious old man	Mysterious old man		in05703	False	in05703_75	0.5
in0106	Nan Fei	Remarks	in0106	in0106	False	in0106_i99,in0106_i98,in0106_h99,in0106_h98,in0106_h97,in0106_h96,in0106_h95,in0106_h94,in0106_h93,in0106_g97,in0106_g96,in0106_g66,in0106_e70,in0106_e68,in0106_d99,in0106_d10,in0106_c99,in0106_99,in0106_98,in0106_96,in0106_95,in0106_94,in0106_92,in0106_91,in0106_90,in0106_88,in0106_87,in0106_86,in0106_85,in0106_84,in0106_79,in0106_78,in0106_76,in0106_01	0.5
io222004	Nanchang officers and men fireblade	Remarks	io222004	io222000	False		0.5
io222014	Nanchang officers and men fireblade	Remarks	io222014	io222000	False	io222014_90	0.5
io222024	Nanchang officers and men fireblade	Remarks	io222024	io222000	False		0.5
io222005	Nanchang officers and soldiers	Remarks	io222005	io222000	False		0.5
io222105	Nanchang officers and soldiers	Remarks	io222105	io222000	False		0.5
io222115	Nanchang officers and soldiers	Remarks	io222115	io222000	False	io222115_90	0.5
io222205	Nanchang officers and soldiers	Remarks	io222205	io222000	False		0.5
io222215	Nanchang officers and soldiers	Remarks	io222215	io222000	False	io222215_90	0.5
io222225	Nanchang officers and soldiers	Remarks	io222225	io222000	False	io222225_d99	0.5
io222405	Nanchang officers and soldiers	Remarks	io222405	io222000	False		0.5
io222415	Nanchang officers and soldiers	Remarks	io222415	io222000	False	io222415_90	0.5
io222104	Nanchang officers and soldiers earth sword	Remarks	io222104	io222000	False		0.5
io222114	Nanchang officers and soldiers earth sword	Remarks	io222114	io222000	False	io222114_90	0.5
io222124	Nanchang officers and soldiers earth sword	Remarks	io222124	io222000	False		0.5
io22211402	Nanchang officers and soldiers earth sword 02	Remarks	io222114	io222000	False		0.5
io22211403	Nanchang officers and soldiers earth sword 03	Remarks	io222114	io222000	False		0.5
io22201401	Nanchang officers and soldiers fire knife 01	Remarks	io222014	io222000	False		0.5
io22201402	Nanchang officers and soldiers fire knife 02	Remarks	io222014	io222000	False		0.5
io22201403	Nanchang officers and soldiers fire knife 03	Remarks	io222014	io222000	False		0.5
io222314	Nanchang officers and soldiers gold sword	Remarks	io222314	io222000	False	io222314_90	0.5
io222305	Nanchang officers and soldiers Jin Changbing	Remarks	io222305	io222000	False		0.5
io222315	Nanchang officers and soldiers Jin Changbing	Remarks	io222315	io222000	False	io222315_90	0.5
io22231502	Nanchang officers and soldiers Jin Changbing 02	Remarks	io222315	io222000	False		0.5
io22231503	Nanchang officers and soldiers Jin Changbing 03	Remarks	io222315	io222000	False		0.5
io22231501	Nanchang officers and soldiers Jinchangbing 01	Remarks	io222315	io222000	False		0.5
io222015	Nanchang officers and soldiers of the first order of battle	Remarks	io222015	io222000	False		0.5
io22201501	Nanchang officers and soldiers of the first order of battle 01	Remarks	io222015	io222000	False		0.5
io22201502	Nanchang officers and soldiers of the first order of battle 02	Remarks	io222015	io222000	False		0.5
io22201503	Nanchang officers and soldiers of the first order of battle 03	Remarks	io222015	io222000	False		0.5
io22241503	Nanchang officers and soldiers of the first order of battle 03	Remarks	io222415	io222000	False		0.5
io22241502	Nanchang officers and soldiers of the first stage of battle 02	Remarks	io222415	io222000	False		0.5
io22211501	Nanchang officers and soldiers of the first stage of combat 01	Remarks	io222115	io222000	False		0.5
io22211502	Nanchang officers and soldiers of the first stage of combat 02	Remarks	io222115	io222000	False		0.5
io22211503	Nanchang officers and soldiers of the first stage of combat 03	Remarks	io222115	io222000	False		0.5
io222414	Nanchang officers and soldiers water knife	Remarks	io222414	io222000	False	io222414_90	0.5
io22241401	Nanchang officers and soldiers water knife 01	Remarks	io222414	io222000	False		0.5
io22241402	Nanchang officers and soldiers water knife 02	Remarks	io222414	io222000	False		0.5
io22241403	Nanchang officers and soldiers water knife 03	Remarks	io222414	io222000	False		0.5
io222404	Nanchang officers and soldiers water knives	Remarks	io222404	io222000	False		0.5
io22221401	Nanchang officers and soldiers wood knife 01	Remarks	io222214	io222000	False		0.5
io22221402	Nanchang officers and soldiers wood knife 02	Remarks	io222214	io222000	False		0.5
io222214	Nanchang officers and soldiers wood knives	Remarks	io222214	io222000	False	io222214_90	0.5
io222224	Nanchang officers and soldiers wood knives	Remarks	io222224	io222000	False		0.5
io22221502	Nanchang officers and soldiers wood long soldier 02	Remarks	io222215	io222000	False		0.5
io22221503	Nanchang officers and soldiers wood soldier 03	Remarks	io222215	io222000	False		0.5
io222204	Nanchang officers and soldiers wooden sword	Remarks	io222204	io222000	False		0.5
io22221403	Nanchang officers and soldiers wooden sword 03	Remarks	io222214	io222000	False		0.5
in91001	Nicey	Nicey	in91001	in91001	False	in91001_h99,in91001_h98,in91001_h97,in91001_e70,in91001_e68,in91001_e00,in91001_d99,in91001_d98,in91001_d98,in91001_d97,in91001_d20,in91001_93,in91001_88,in91001_87,in91001_86,in91001_85,in91001_84,in91001_83,in91001_82,in91001_79,in91001_78,in91001_03,in91001_02	0.5
in0208	Ning Chuchu	Remarks	in0208	in0208	False	in0208_i99,in0208_i98,in0208_h99,in0208_h98,in0208_e68,in0208_d99,in0208_98,in0208_90,in0208_01	2.05
io271517	No hidden weapon	Remarks	io271517	in27013	False		0.5
io273519	No one in the first stage of Jinyiwei	Remarks	io273519	in27300	False		0.5
io271525	No second soldiers	Remarks	io271525	in27007	False		0.5
io271527	No second soldiers	Remarks	io271527	in27013	False		0.5
io271505	No zero soldiers of the zeroth order	Remarks	io271505	in27007	False		0.5
in05903	Old beggar	Admission to Poyang Lake Old Beggar	in13000	in05903	False	in05903_99,in05903_84	0.5
in15002	Old lady		in15001	in15002	False	in15002_01	0.5
in11023	Ouyang Fu	Ouyang Fu		in11023	False	in11023_h99,in11023_96,in11023_90,in11023_88	0.5
in11022	Ouyang Gui	Ouyang Gui		in11022	False	in11022_h99,in11022_d90,in11022_d10,in11022_96,in11022_90,in11022_88	0.5
in35003	Qiu Baihao		in35003	in35003	False	in35003_h99,in35003_h98,in35003_e98,in35003_e60,in35003_e00,in35003_90,in35003_11	0.5
in04014	Raise special miscellaneous fish Wuli painted female students 6	Remarks	in04001	in04012	False	in04014_03,in04014_01	0.5
in05807	Real martial arts Ding Mengjie	Honger Line Zhen Budo Ding Mengjie	io481323	in05807	False	in05807_h99,in05807_h98,in05807_e00,in05807_89	0.5
in05805	Real martial arts Jiang Menglin	Honger Line Zhenwu Dao Jiang Menglin	io481433	in05805	False	in05805_h99,in05805_h98,in05805_e00,in05805_89	0.5
in05806	Real martial arts Qi Mengying	Honger Line Zhenwu Dao Qi Mengying	io481323	in05806	False	in05806_h99,in05806_e00,in05806_89	0.5
in11012	Restaurant small two	Restaurant small two	in11012	in11012	False	in11012_e99,in11012_d71,in11012_d10,in11012_c99,in11012_99,in11012_90,in11012_89,in11012_11	0.5
in05909	Rogue 2nd Brother	Zhong Ruoxin series of events	io242334	in05909	False	in05909_82	0.5
in05910	Rogue 3rd Brother	Zhong Ruoxin series of events	io242426	in05910	False	in05910_d10,in05910_82	0.5
in05534	Rogue boss	Rogue boss	io242114	in05534	False	in05534_90	0.5
in24001	Rogue boss	Rogue boss	in24001	in24001	False	in24001_99,in24001_11	0.5
in05911	Rogue boy	Zhong Ruoxin series of events Debt Collector	io242226	in05911	False	in05911_d11,in05911_d10,in05911_82,in05911_10	0
in24002	Rogue boy	Rogue boy	in24002	in24002	False	in24002_c99,in24002_99,in24002_11	0.5
in05908	Rogue Brother	Zhong Ruoxin series of events	io251033	in05908	False	in05908_82	0.5
in05701	Rolling	Rolling	in05701	in05701	False	in05701_94,in05701_87	0.5
in11019	Scholar	Tian Zhangxun	in11019	in11019	False	in11019_h99,in11019_d70,in11019_d69,in11019_99,in11019_96,in11019_90,in11019_02	0.5
in0602	Shangguan Nan	Remarks	in0602	in0602	False	in0602_h99,in0602_g94,in0602_g93,in0602_g76,in0602_g72,in0602_g71,in0602_g70,in0602_e00,in0602_76,in0602_02	0.5
in0601	Shangguanlin	Remarks	in0601	in0601	False	in0601_i99,in0601_i98,in0601_h99,in0601_h98,in0601_h97,in0601_h96,in0601_h95,in0601_h94,in0601_h93,in0601_g98,in0601_g97,in0601_g96,in0601_g94,in0601_g89,in0601_g76,in0601_g73,in0601_g72,in0601_g70,in0601_e80,in0601_e79,in0601_e78,in0601_e71,in0601_e70,in0601_e68,in0601_e00,in0601_d20,in0601_c99,in0601_c98,in0601_c97,in0601_c96,in0601_79,in0601_76,in0601_03,in0601_02	0.5
in0110	Shangguanxu	Remarks	in0110	in0110	False	in0110_i99,in0110_h99,in0110_h98,in0110_h97,in0110_h96,in0110_h95,in0110_h94,in0110_h93,in0110_h92,in0110_h91,in0110_g97,in0110_g96,in0110_g94,in0110_g93,in0110_g89,in0110_g88,in0110_g76,in0110_g72,in0110_g71,in0110_g70,in0110_g60,in0110_e70,in0110_e68,in0110_d10,in0110_c99,in0110_c98,in0110_76,in0110_01	0.5
in34001	Shangguanxuan	The head of the Yanjing Shangguan family and the father of Shangguan Xu, he has superb marksmanship. He has been on the battlefield for more than 20 years. He is known as the &quot;first shot in Guanzhong&quot;.	in34001	in34001	False	in34001_g94,in34001_g93,in34001_g71	0.5
in03009	Shangguanyan	Half fish 9	in03009_01	in03009	False	in03009_i99,in03009_h99,in03009_h98,in03009_h97,in03009_g94,in03009_e71,in03009_e70,in03009_e00,in03009_d99,in03009_97,in03009_96,in03009_94,in03009_92,in03009_87,in03009_86,in03009_84,in03009_79,in03009_78,in03009_03,in03009_02	0.5
