in0101	Yi Tianling	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br> Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Chongyan Village.	0	1	in0101		1.75		True		0
in11011	Wine shop owner	Zhao 	San Niang		in0001		1	1	ar0334		1.65		False		1
in11012	Restaurant small two	Restaurant 	Server		in0000		0	1	ar0313		1.75		False		1
in11015	The second sour face	Pale 	Server		in0000	The second poor restaurant with a poor stomach has often turned blue.	0	1	ar0313		1.75		False		1
in11016	Drunk roughman	Drunken 	Worker		in0000	The crude worker in the village, because of his alcoholism, his wife and others ran away, but he seemed irrelevant.	0	1	ar0316		1.75		False		1
in11017	Alcoholic	Patron 	from afar		in0000	He often came to Three Hero Village from the provincial capital to drink, as if to see Zhao Sanniang's style, but this wish was never realized. Familiar with the martial arts.	0	1	ar0312		1.75		False		1
in11018	Jianghu people	Jianghu 	Person		in0000		0	1	ar0324		1.75		False		1
in11019	White faced scholar	Tian 	Zhang Xun		in0000		0	1	ar0314		1.75		False		1
in11020	Sister Zhou	Zhou 	Tian		in0001	Zhou Xiaomei's older sister moved to Three Hero Village with her younger sister because her parents died.	1	1	ar0327		1.65		False		0
in11021	Zhou Xiaomei	Zhou 	Xiaolan		in0001	Zhou Tian's younger sister is dependent on her sister.	1	4	ar0338		1.4		False		0
in11022	Ouyang Gui	Ouyang 	Gui		in0000	Ouyang Fu's son has a strict personality and kindness. Although his father wanted him to inherit the pawnshop, he wanted to live in Three Hero Village. Have a good impression on Zhou Xiaolan.	0	4	ar0307		1.4		False		0
in11023	Ouyang Fu	Ouyang 	Fu		in0000	The father of Ouyang Gui, a wealthy man from the provincial capital, runs a pawnshop business and is proud to start from scratch.	0	1	ar0331		1.75		False		1
in11024	Wen Ruyu	Wen 	Ruyu		in0001	Shangguan Fu's wife has a gentle personality, but will show a strong side for her son. Once a prostitute in Yinghua Alley, she married the still poor Shangguanfu after she left, and she ran a pawnshop with him until her career succeeded, but she never disclosed her origin to her husband. With Xia Yubing's mother-Ruyan is a good friend.	1	1	ar0332		1.65		False		1
in11025	Zeng Aji	Zeng 	Ah Ji		in0000	Uncle Zeng's son has a sense of justice and wants to go to the provincial capital to find a good job to let his father live a good life. Have a good impression on Zhou Xiaolan.	0	4	ar0305		1.4		False		0
in11026	Uncle Zeng	Uncle 	Zeng		in0000	Zeng Aji's father, because of addiction to gambling, his wife and others ran away, and he alone supported Zeng Aji.	0	1	ar0311		1.75		False		1
in11031	Luo Guangze	Luo 	Guangze		ar0320	Major grain merchant from Jiangyou Merchant Guild. Fat but kind, known to be charitable. Not only does he donate grain to the Nanchang Magistrate, he often brings his wife and daughter to distribute it to the poor, and is thus well respected by the common people.	0	1	ar0320		1.75		True		2
in11032	Mrs. Luo	Lady	Luo		ar0334	Luo Guangze's wife, gentle and virtuous, always silently supports her husband's career behind his back. They have a daughter, Luo Ping.	1	1	ar0334		1.65		True		1
in11033	Luo Ping	Luo 	Ping		ar0343	Luo Guangze's daughter, a girl with a longing for martial arts heroes. She likes to read chivalrous novels and storybooks, unexpectedly has a certain degree of understanding of the various sects in Jiang Hu.	1	4	ar0343		1.4		True		0
in15001	Grandfather Wang	Old Man 	Wang		in0000		0	1	ar0309		1.75		False		2
in15002	Grandma Wang	Old Woman 	Wang		in0001		1	1	ar0310		1.65		False		2
in15003	Wang Family Male	Dead 	Wang Dang Qin		in0000		0	1	ar0301		1.75		False		1
in15004	Wang Family Hostess	Ah 	Shan		in0001		1	1	ar0302		1.65		False		1
in15005	King and Son	Wang 	Ah Cai		ar0335	A boy in Chongyan Village, twin brother of Wang Abao.	0	4	ar0335	in15005	1.4		True		0
in15006	Wang's second son	Wang 	Ah Bao		ar0305	A boy in Chongyan Village , twin brother of Wang Acai.	0	4	ar0305	in15006	1.4		True		0
in15011	Grandpa Zhang	Zhang 	Lu	Village Head	in0000		0	1	ar0309		1.75		False		2
in15012	Zhang Family Male	Zhang 	Gong		in0000		0	1	ar0301		1.75		False		1
in15013	Zhang Family Hostess	Zhang 	Ruyu		in0001		1	1	ar0302		1.65		False		1
in15014	Zhang's daughter	Zhang 	Xiaocui		in0001		1	4	ar0306		1.4		False		0
in15021	Master Chen	Chen 	Hongfu		in0000		0	1	ar0301		1.75		False		1
in15031	Beggar / Fortune teller	Crazy 	Person		in0000		0	1	ar0301		1.75		False		2
in15041	Langzhong	Xu 	Shang		in0000		0	1	ar0301		1.75		False		1
in21001	Ling Yun	Ling 	Yun	Firm Pine	ev0101		0	1	ev0101	in21001	1.75		True		1
in21002	Shui Ruochan	Shui 	Ruo Chan	Virgin Blade	ev0102		1	1	ev0102	in21002	1.65		True		1
in21004	Yan Huang	Yan 	Feng	Craft Queen	ev0104		1	1	ev0104	in21004	1.65		True		1
in21005	Smoke Tapir	Smoking 	Tapir	Smoking Tapir	ev0105	Hall of Vicissitudes Assassin with a complete disregard for morals. Uses knowledge of medicine and poison to create neurotoxin from frogs and snakes, which is then used to create paralyzing poisonous smoke.	0	1	ev0105	in21005	1.75		True		1
in21006	Flying Squid	Flying 	Squid	Flying Squid	ev0106		0	3	ev0106		1.75		True		1
in21007	King Kong	Jin 	Gang	King Kong	ev0107		0	3	ev0107	in21007	2.15		True		1
in21008	Jin Xun	Golden 	Phoebe		ev0108	Hall of Vicissitudes Assassin, studies medicine and poison with Smoke Tapir, nothing else is known.	1	0	ev0108	in21008	1.5		True		0
in22001	Zhang Chaoming	Xiahou 	Huan	Killing Thunder	ev0110		0	2	ev0110	in22001	1.9		True		1
in22002	Nanchang Zhifu	Li 	Qian Jin		ev0202		0	1	ev0202		1.75		True		1
in22003	Master	Shi 	Ye		ev0203		0	1	ev0203		1.75		True		1
in221000	Combat officers and soldiers	Imperial 	Soldier		ev0204	Imperial soldier, whose skills with spears and blades are unremarkable.	0	1	ev0204		1.75		False		1
in222000	Nanchang officers and soldiers for combat	Nanchang 	Soldier		ev0205	Soldiers from Nanchang magistrate guardhouses, wear almond yellow banner upon their backs.	0	1	ev0205		1.75		False		1
in231000	Combat Assassin	Masked 	Assassin		ev0301		0	1	ev0301		1.75		False		1
in24001	Rogue boss	Rogue 	Boss		in0000	Scoundrels from afar, committed many crimes.	0	1	ev0404		1.75		False		1
in24002	Rogue boy	Rogue 	Younger Brother		in0000	Thug from afar, although vicious in appearance, is actually not too bad a person.	0	1	ev0403		1.75		False		1
in241000	Bandit for battle	Mountain 	Bandit		ev0402		0	1	ev0402		1.75		False		1
in242000	Combat Rogue A	Marketplace 	Thug		ev0403		0	1	ev0403		1.75		False		1
in242001	Combat Rogue B	Marketplace 	Rogue		ev0403		0	1	ev0404		1.75		False		1
in242002	Combat Rogue C	Marketplace 	Ruffian		ev0403		0	1	ev0405		1.75		False		1
in242003	Combat Rogue D	Marketplace 	Thief		ev0403		0	1	ev0406		1.75		False		1
in25001	He Cangying	He 	Cangying	Faceless Sword Fiend	ar0325	Mysterious swordsman, extremely skilled in the art of the sword.	0	1	ar0325		1.75		True		1
in251000	Combat warrior	Martial 	Artist		in0000		0	1	ar0324		1.75		False		1
in261000	Fighting male zombie man	Corpse 	Zombie		ev0501		0	1	ev0501		1.75		False		0
in261001	Fighting female zombie woman	Corpse 	Zombie		ev0502		1	1	ev0502		1.65		False		0
in27001	Single martial arts person (no)		Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27002	Single martial arts person (gold)		Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27003	Single martial arts person (wood)		Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27004	Single martial arts person (water)		Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27005	Single martial arts person (fire)		Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27006	Single martial arts person (soil)		Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27007	Shuangwu basic organ (no)		Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27008	Shuangwu basic organ (gold)		Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27009	Shuangwu basic organ (wood)		Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27010	Shuangwu basic organ (water)		Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27011	Shuangwu basic organ (fire)		Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27012	Shuangwu basic organ (soil)		Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27013	Basic locust stone organ (no)		Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27014	Basic locust stone organ (gold)		Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27015	Basic locust stone organ (wood)		Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27016	Basic locust stone organ man (water)		Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27017	Basic Migratory Rock Organizer (Fire)		Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27018	Basic locust stone man (soil)		Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27019	Single armed armed organ (no)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court, driven by heavy stones, without specific elemental attributes, well-built and equipped with blades.	0	1	ev0603	in27001	1.75		True		0
in27020	Individual armed armed person (gold)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with blades.	0	1	ev0612	in27001	1.75		True		0
in27021	Single armed armed person (wooden)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with blades.	0	1	ev0613	in27001	1.75		True		0
in27022	Single armed armed person (water)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with blades.	0	1	ev0614	in27001	1.75		True		0
in27023	Single armed armed person (fire)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with blades.	0	1	ev0615	in27001	1.75		True		0
in27024	Single armed armed person (soil)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with blades.	0	1	ev0616	in27001	1.75		True		0
in27025	Two armed armed organs (no)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court,driven by heavy stones, without specific elemental attributes, well-built and equipped with polearms.	0	1	ev0603	in27002	1.75		True		0
in27026	Two armed armed organs (gold)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with polearms.	0	1	ev0612	in27002	1.75		True		0
in27027	Two armed armed organs (wooden)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with polearms.	0	1	ev0613	in27002	1.75		True		0
in27028	Two armed armed organs (water)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with polearms.	0	1	ev0614	in27002	1.75		True		0
in27029	Two armed armed organs (fire)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with polearms.	0	1	ev0615	in27002	1.75		True		0
in27030	Two armed armed organs (soil)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with polearms.	0	1	ev0616	in27002	1.75		True		0
in27031	Armed crossbowmen (no)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court, driven by heavy stones, without specific elemental attributes, well-built and equipped with arm crossbows.	0	1	ev0604	in27003	1.75		True		0
in27032	Armed Crossbow Organizer (Gold)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with arm crossbows.	0	1	ev0622	in27003	1.75		True		0
in27033	Armed Crossbow Organizer (Wood)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with arm crossbows.	0	1	ev0623	in27003	1.75		True		0
in27034	Armed Crossbow Organizer (Water)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with arm crossbows.	0	1	ev0624	in27003	1.75		True		0
in27035	Armed Crossbow Organizer (Fire)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with arm crossbows.	0	1	ev0625	in27003	1.75		True		0
in27036	Armed crossbowmen (soil)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with arm crossbows.	0	1	ev0626	in27003	1.75		True		0
in27101	Single martial arts against training basic organs (no)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27102	Single martial arts against the basic organ (gold)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27103	Single martial arts training base person (wood)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27104	Single martial arts against the basic organ (water)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27105	Single martial arts against the basic organs (fire)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27106	Single martial arts training base (person)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27107	Shuangwu against the basic organs of training (no)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27108	Shuangwu against training basic organs (gold)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27109	Shuangwu against training basic organs (wood)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27110	Shuangwu against the basic organ of training (water)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27111	Two martial arts against the basic organs (fire)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27112	Double martial arts training basic organ person (soil)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27113	On the training base of the locust stone organ (no)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27114	On the basis of practicing the locust stone organ (gold)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27115	On the practice base locust stone organ man (wood)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27116	On the training base of the migratory locust stone organ (water)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27117	On the basis of practicing the migratory locust stone organ (fire)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27118	On the training base of the locust stone organ (soil)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27119	Person in charge of the basic institution of single martial examination (no)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27120	Single martial arts school basic organ (gold)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27121	Single martial arts examination basic institution person (wood)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27122	Single martial arts school basic institution (water)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27123	Single martial arts school basic authority person (fire)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27124	Single martial arts examination school basic organ person (soil)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27125	Person in charge of the basic institution of Shuangwu examination (no)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27126	Person in charge of the basic institution of Shuangwu Examination (Gold)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27127	Person in charge of the basic institution of Shuangwu Examination (Wood)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27128	Person in charge of the basic institution of Shuangwu examination (water)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27129	Person in charge of the basic institution of Shuangwu examination (fire)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27130	Person in charge of the basic institution of Shuangwu examination (soil)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27131	Examination basics locust stone organ staff (none)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27132	Examination basics locust stone organ (gold)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27133	Examination basics locust stone organ (wood)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27134	Examination basics locust stone organ man (water)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27135	Examination basics locust stone man (fire)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27136	The foundation of the examination of the locust man (soil)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27300	Jin Yiwei Organized Person (None)	Imperial Court 	Automaton		ev0605	Automantons built for stealth operation. Driven by a heavy stone, and has no specific elemental attribute. Equipped with cruel armaments like barbed arm hooks and corpse liquidfier. 	1	1	ev0605	in27100	1.75		True		0
in27301	Single martial arts reinforcement (no)	Strengthened 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27999	Yan Huang	Mysterious 	Automaton		ev0606	An automanton that seems to be built to the image of a female. Driven by a brown jade, its element is earth and it is equipped with a pair of claws. Not only is its movement extremely agile, it's jade is also protected by thick armor, making it hard to defeat it by countering its element.	1	1	ev0606	in27999	1.65		True		1
in31001	Zhu Qian	Zhu 	Qian	Sword Fairy under the Moon	ar0401	Grandmaster of the Crystalline Ice Sword Sect, expert in the Torrential Flying Snow sword style. A match against her can be decided in a blink of an eye. <br>She is stern and conservative, and is disgusted by romantic relationships. She seems to hold a grudge against Chivalry Hall.	1	1	ar0401		1.65		True		1
in32001	Wu Hao	Wu 	Hao	Thousand hands	ar0201	Thousand Hand Elder of the Earth Dragon Sect from Mount Tai, Wu Che's father. He was promoted to imperial detective after saving the emperor in his youth. He is righteous and impartial. With his one-armed Eighteen Cloud Gate Sky Piercing Style, his fame resonates across the Jianghu.	0	2	ar0201		1.9		True		1
in33001	Zhong Tianyao	Zhong 	Tian Yao		ar0701		0	1	ar0701		1.75		True		1
in34001	Shangguanxuan	Shangguan 	Xuan	Sun Piercing Silver Spear	ar0501		0	2	ar0501		1.9		True		2
in35001	Linghujin	Linghu 	Jin	Thief King	ar0601	Master of Sky Stealer Fort. He acted as he pleased in the Mount Qin region together with the five camps under his command. Those in the Jiang Hu are all wary of his is unpredictable movements and his shadowless quick blade technique. Beneath his lax exterior lies a calculating mind.	0	1	ar0601		1.75		True		1
in35003	Qiu Baihao	Qiu 	Baihe	Grave Badger	ar0603	The master of the Cave Badger camp and a master grave robber. He is skilled at digging underground caves, and is also an expert in manufacturing traps. To Chen Yong, he is both a master and a father figure.	0	1	ar0603		1.75		True		2
in35004	Linghujin hat off	Linghu 	Jin	Thief King	ar0601	Master of Sky Stealer Fort. He acted as he pleased in the Mount Qin region together with the five camps under his command. Those in the Jiang Hu are all wary of his is unpredictable movements and his shadowless quick blade technique. Beneath his lax exterior lies a calculating mind.	0	1	ar0602		1.75		True		1
in36006	Flame Fox	Flame 	Fox		in0001		1	1	ar0318		1.65		False		1
in36007	Jade Fox	Jade 	Fox		in0001		1	1	ar0317		1.65		False		1
in36008	Lan Fox	Orchid 	Fox		in0001		1	1	ar0319		1.65		False		1
in36009	Little Fox	Little 	Fox		in0001		1	4	ar0344		1.4		False		0
in38001	Zhang Mengyang	Zhang 	Mengyang		ev0701		0	1	ev0701		1.75		True		0
in41001	Saintly Sword Sect disciple	Crystalline Ice Sword Sect 	Disciple		ar0402		1	1	ar0402		1.65		False		0
in42001	Kunlongmen Men Rogue A	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0403		1.75		False		1
in42002	Kun Longmen Men Rogue B	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0404		1.75		False		1
in42003	Kun Longmen Men Rogue C	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0405		1.75		False		1
in42004	Kun Longmen Men Rogue D	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0406		1.75		False		1
in42005	Kunlongmen gatemen martial arts	Earth Dragon Sect  	Disciple		in0000		0	1	ar0324		1.75		False		1
in42006	Kunlongmen gatemen strong martial arts	Earth Dragon Sect  	Disciple		in0000		0	1	ar0325		1.75		False		1
in43001	Sun Moon Mountain disciple Huang Nan	Sun Moon Mountain Villa 	Disciple		ar0702		0	1	ar0702		1.75		False		0
in43002	Sun Moon Mountain disciple Huang Nu	Sun Moon Mountain Villa 	Disciple		ar0703		1	1	ar0703		1.65		False		0
in43003	Blue Moon	Sun Moon Mountain Villa 	Disciple		ar0704		0	1	ar0704		1.75		False		0
in43004	Blue Girl	Sun Moon Mountain Villa 	Disciple		ar0705		1	1	ar0705		1.65		False		0
in44001	North Flame Guard	North Flame Guard 	Soldier		ev0206		0	1	ev0206		1.75		False		1
in45001	Thieves	Sky Stealer fort 	Disciple		ar0604	Thieves of unknown origin.	0	1	ar0604		1.75		False		1
in46001	White Fox	White Fox 	Disciple		in0001		1	1	ar0317		1.65		False		1
in46002	White Fox	White Fox 	Disciple		in0001		1	1	ar0318		1.65		False		1
in46003	White Fox	White Fox 	Disciple		in0001		1	1	ar0319		1.65		False		1
in47001	Hall of Vicissitudes Crowd	Guild 	Assassin		ev0301	Hall of Vicissitudes Assassin, identity is unknown ...	0	1	ev0301		1.75		False		1
in48001	True Martial Temple disciple	Zhenwu Temple 	Disciple		ev0702	The priests of the True Martial Temple, like the monks of the Holy Rock Sect in Jiangbei, they are praised and admired by many common people.	0	1	ev0702		1.75		False		0
in91001	Nicey		Nicey		be0101	The nine-striped wolf bred by Zhong Ruoxin since her childhood, docile and obedient. He likes to eat sour food and then salty food.	3	3	be0101	in91001	0.5		True		0
in91002	Fiercy		Fiercy		be0102	The nine-striped wolf bred by Zhong Ruoxin since her childhood, fierce and irritable. His fur is abnormally coloured, and he hates it when others comment on it.	3	3	be0102	in91002	0.5		True		0
in92001	tiger		Tiger		be0103		3	3	be0103	in92001	1.75		True		0
in93001	Wolf	Wild 	Wolf		be0104		3	3	be0104	in93001	1.75		True		0
in93002	School pet (wolf)	Ah 	Ha		be0104		3	3	be0104	in93001	1.75		True		0
in93003	Wolf King (Wolf)	Wolf 	King		be0104	The leader of the wolf pack is more fierce than an ordinary wolf.	3	3	be0104	in93001	1.75		True		0
in94001	Bear	Wild 	Bear		be0105	An angry wild bear.	3	3	be0105	in94001	1.4		True		0
io221000	Combat officers and soldiers	Imperial	Soldier		ev0204		0	1	ev0204		1.75		False		1
io222000	Nanchang officers and soldiers for combat	Nanchang 	Soldier		ev0205	Soldiers from Nanchang magistrate guardhouses, wear almond yellow banners upon their backs.	0	1	ev0205		1.75		False		1
io231000	Combat Assassin	Masked 	Assassin		ev0301		0	1	ev0301		1.75		False		1
io241000	Bandit for battle	Mountain 	Thief		ev0402		0	1	ev0402		1.75		False		1
io242000	Combat Rogue A	Marketplace 	Thug		ev0403		0	1	ev0403		1.75		False		1
io242001	Combat Rogue B	Marketplace 	Thug		ev0403		0	1	ev0404		1.75		False		1
io242002	Combat Rogue C	Marketplace 	Thug		ev0403		0	1	ev0405		1.75		False		1
io242003	Combat Rogue D	Marketplace 	Thug		ev0403		0	1	ev0406		1.75		False		1
io251000	Combat warrior	Martial 	Artist		in0000		0	1	ar0324		1.75		False		1
io261000	Fighting male zombie man	Corpse	Zombie		ev0501		0	1	ev0501		1.75		False		0
io261001	Fighting female zombie woman	Corpse	Zombie		ev0502		1	1	ev0502		1.65		False		0
