mtest	Hong Ziyi	Hong Ziyi	Hong Ziyi	xi_000_fanyong	Sum	100	(1, 佛剑 : HP越低越强大)(2, 页书 : 最终dodge提升50%)(4, 还真 : 最终Parry提升50%)(6, 仙迹 : 最终critical hit提升50%)(8, 龙宿 : 最终counterattack提升50%)	(0, training effect: each time you upgrade， strength +01， physique +01， dexterity +01， spirit +01)(0, training effect: when you reach level 10， the upper limit of qi and blood +200， the upper limit of true energy +20)	(2, Dodge_Rate, Add, 50)(4, Parry, Add, 50)(6, Critical_Rate, Add, 50)(8, Counter_Rate, Add, 50)	(1, bf0004)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 0} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1020} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1030} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1040} , { "MantraLevel" : 1, 10} , { "CharacterPropertyAbilityAction" : 1, 200, 4020} , { "CharacterPropertyAbilityAction" : 1, 20, 4040} ]} ], 0}
xinfa402xiakexing	Path of the Chivalrous	A well known nameless style through the ages. It recieved its current name since many chivalrous wanderers in Jianghu favors the style's powerful momentum.	中期一般武林人士心法	xi_000_fanyong	Sum	999	(1, 1阶-十步一人：回合内每移动1格，攻击时伤害+5％，受攻击时伤害+5％)(10, 10阶-挥椎救赵：攻击时暴击率+20％，受攻击时闪避率与招架率-15％)	(0, 行气有所偏颇，专注於攻击的心法。)		(1, xinfa402xiakexing_buff01)(10, xinfa402xiakexing_buff02)	0
xinfa501qisugangfong	Wind from the Seven Mansions	The Zhenwu Temple's inner style was created from the Xuanwu Seven-Star Star Officer. The practitioners can attack the enemy in the future and resolve the enemy's five elements.	The true mentality of the real martial arts Taoist， introduce 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	500	(1, Level 1-The Dipper Unicorn：Consume 5％ of maximum Qi to reflect 20％ of damage taken at the Attacker)(5, Level 5-The Emptiness Mouse：Critical Attack rate increased by 3％ per turn，stackable up to 30％. Critical Attacks will randomly clear 1 debuff from Self)(10, Level 10-The Wall Fish：If your Element Attribute is Beaten by the attacker，reduce damage taken by 30％ from this attack. Restore 5％ of maximum HP per turn. Damage taken reduced by 3％ per turn，stackable up to 30％)	(0, each time you level up， you gain +2， and at level 10 you gain an additional +5.)		(1, xinfa501qisugangfong_buff01)(5, xinfa501qisugangfong_buff02)(10, xinfa501qisugangfong_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1040} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1010} ]} ], 0}
xinfa701baiheyice	The Book of Guigu	Gui Guzi's writings are directed at the rest of the game， embodying the heart method in the Go game， and the study can be carried out in a vertical and horizontal direction， with unpredictable changes.		xi_000_fanyong	Sum	150	(1, Level 1-Unworthy Middlelands：Go skill above 200 requried， Counterattack rate increased by 15％)(5, Level 5-Silvery Boundaries：Go skill above 500 required，Side Attacks will impose Lv1 Flying step [Grid movement +1，lasts 2 turn] to Slef. Back Attacks will impose Lv2 Onslaught [Damage dealt increased by 5％，lasts 2 turns] to Self)(10, Level 10-Golden Conners：Go skill above 800 required，Damage dealt by Back Attacks increased by 50％，Critical Attack rate of Back Attacks increased by 20％. Damage taken reduced by 20％)	(0, dexterity +1 every time you upgrade)		(1, xinfa701baiheyice_buff01)(5, xinfa701baiheyice_buff02)(10, xinfa701baiheyice_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1030} ]} ], 0}
xinfa702liuhuiqinxin	Song of Flowing Melodies	The text spectrum of the ancient times， the lines between the words contain the perception of the rhythm of the past zither players， and different tracks can be practiced with multiple layers of effects.		xi_000_fanyong	Sum	150	(1, Level 1-Fishing Boat In the Evening：Music skill 200 required， Allies around in distance of 2 grids get Doge rate increased by 5％)(5, Level 5-Guang Ling Zhi Xi：Musie skill 500 required ，Enemies around in distance of 2 grids get Parry rate reduced by 5％. Allies around in distance of 2 get Damage dealt by Side Attacks and Back Attacks increased by 20％)(10, Level 10-The Spring Snow：Music skill 800 required， Allies around in distance of 3 grids get Counterattack rate， Critical Attack rate，Accuracy and Parry rate all increased by 5％)	(0, each time you upgrade， will +1)		(1, xinfa702liuhuiqinxin_buff01)(5, xinfa702liuhuiqinxin_buff02)(10, xinfa702liuhuiqinxin_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1040} ]} ], 0}
xinfa703morangong	Mantra of Ink Dye	It records ancient and modern cursive copybooks， the words and sentences are wild wildly， and the book is annotated with the martial arts insights gained by the predecessors to observe the characters.		xi_000_fanyong	Sum	150	(1, Level 1-Flow like Whales and Salamanders：Calligraphy 200 requried， 15％ chance to impose Lv1 External Injuries [Loses 15 HP per turn] and Lv1 Internal Injury [Loses 20 Qi per turn] to Target，both last 2 turns)(5, Level 5-Swift like Dragons and Serpents：Calligraphy 500 required，Grid movement +2. Moved before the current turn ends will have 50％ chance to randomly Clear 1 debuff from Self)(10, Level 10-Fly like Luan and Phoenix：Calligraphy 800 required，For each 1 grid moved before attack，Damage dealt and Accuracy increased by 10％. Able to move again after attacks if any Grid movement still remains)	(0, strength +1 every time you upgrade)		(1, xinfa703morangong_buff01)(5, xinfa703morangong_buff02)(10, xinfa703morangong_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1010} ]} ], 0}
xinfa704wushengshijue	The Sutra of Scilent Poetry	An unknown painter records his feelings about painting by the lake. The practice is like a spring breeze.		xi_000_fanyong	Sum	150	(1, Level 1- Lotus Leaf：Painting 200 required，Damage taken reduced by 10％. 20％ chance to randomly Clear 1 debuff from Self at the end of each turn)(5, Level 5-Raindrops：Painting 500 required， Parry rate increased by 15％. Qi consumptions reduced by 25％)(10, Level 10-Cloud Sides：Painting 800 required，50％ chance to immunize any damage taken when attacked if your current HP is under 40％)	(0, every time you upgrade， you gain +1)		(1, xinfa704wushengshijue_buff01)(5, xinfa704wushengshijue_buff02)(10, xinfa704wushengshijue_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 100, 1020} ]} ], 0}
xinfa901xianding	Five Energies from the Immortal's Cauldron	Immortal wind conception of high-level mind， refining the body's five internal organs of qi， with the principles of the five elements of life to make the body endless qi， break the enemy and help friends.	Daoheng's default mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Kidney as Water，Liver as Wood：Consume 5％ of maximum Qi to reduce 30％ of Damage taken，50％ chance to randomly Clear 1 debuff from Self at the end of each turn)(5, Level 5-Heart as Fire，Lung as Metal：A50％ to impose Lv2 Internal Injury [Loses 20 Qi per turn，lasts 2 turns] on Target. Critical Attacks will impose Qi Stagnation [Mantra effects disabled lasts 1 turn] on Target)(10, Level 10-Immortalized Xuanyuan：Allies around in distance of 1 grid restore 15％ of maximum Qi per turn，and if their Elements Attribute is beatenn by the attacker，damage taken from this attack reduced by 30％)	(0, each time you level up， you will have +3 will， and at level 10 you will have an additional +10.)		(1, xinfa901xianding_buff01)(5, xinfa901xianding_buff02)(10, xinfa901xianding_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1040} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1040} ]} ], 0}
xinfa902hundunkaitian	Mantra of the Nascent Chaos	Earth Dragon Sect's deep and deep mind is the enlightenment of the ancestors in the door since Pangu Kaitian mythology. The strong force runs through the body and is known as both offensive and defensive.	Huo Tan and Wu Hao's default mentality， introduce 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-The Egregious Rudiment of Qi：Damage dealt increased by 5％ per turn，Damage taken reduced by 5％ per turn，both stackable up to 60％)(5, Level 5-The Epoch Making：Attacks will have 30％ chance to randomly Clear 1 debuff from Self. If Target's Qi is 100％，Critical Attack rate of the current attack increased by 50％)(10, Level 10-The Ultimate Sacrifice：15％ chance to immunize any damage taken when attacked)	(0, Each time you level up， you gain +3 strength， and at level 10 you gain an extra +10.)		(1, xinfa902hundunkaitian_buff01)(5, xinfa902hundunkaitian_buff02)(10, xinfa902hundunkaitian_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1010} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1020} ]} ], 0}
xinfa903beifong	Song of the Northern Wind	The White Fox Camp's inner style requires cold poison to be placed in the room during practice. After the success， the body will be able to emit colorless and odorless poison mist.	The default mentality of Feixue Gaohu and Baihuzhai villages is to introduce 20 words * 2 lines and upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Cool Wind，Heavy Snow：Enemies around in distance of 1 grid get Accuracy reduced by 10％ and loses 10％ of maximum Qi per turn)(5, Level 5-Return as the Same Row：Allies around in distance of 1 grid get Grid movement +1)(10, Level 10-A Red Fox，A Black Crow：Dodge and Critical Attacks will impose Lv1 Posion [Loses 5％ of current HP and Qi per turn. Damage dealt reduced by 5％， Damage taken increased by 5％. Lasts 2 turns] to the Attacker/Target)	(0, dexterity +3 every time you level up， and an extra +10 willpower at level 10.)		(1, xinfa903beifong_buff01)(5, xinfa903beifong_buff02)(10, xinfa903beifong_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1030} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1040} ]} ], 0}
xinfa904chifong	Crimson Phoenix Sutra	The Flaming Cloud Cave Heart Method combines the Danhe Heart Method with the exotic foreign body method， turning the light spirit into a stern， the cold wind scrapes the bone， and the fire is scorching the original.	Liu Xinping's default mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Wings to Bear the Flags：For each 1 grid moved before attack， Critical Attack rate increased by 2％，Damage taken increased by 3％)(5, Level 5-Glows to Restrike the Fires：If moved before attack，Critical Attack rate and Parry rate increased by 20％ till the end of this turn)(10, Level 10-Tracks to Find the Nihilities：Critical Attacks will impose Lv1 Agility [Dodge Rate increased 5％ lasts 2 turns] on Self and randomly Clear 1 debuff from Self. If your HP is under 50％，attacks will impose Lv1 Burned [Loses 5％ of current HP per turn， Damage taken increased by 5％，both last 2 turns] on Target)	(0, Each time you level up， you gain +3 power， and at level 10 you get an extra +10 dexterity.)		(1, xinfa904chifong_buff01)(5, xinfa904chifong_buff02)(10, xinfa904chifong_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1010} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1030} ]} ], 0}
xinfa905dieyin	Secret of the Hidden Butterfly	Yanyu Lone Butterfly became famous for her stunt， imitating the butterfly posture， dancing gracefully， flying in the air， and ruthlessly murdering in the quirky body.	Liu Xinping's default mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Numbing Powders in the Lonely Rain：50％ chance to impose Lv1 Crippled [Grid movement -2，last 1 turn] on Target)(5, Level 5-Blank Dance under the Clear Sky：Able to move if any Grid movement still remains after attack. Grid movement +1 for each attack hit targets，stackable up to 5)(10, Level 10-Gloomy Wind from the Resentful Tomb：For each 1 grid moved before attack，Damage dealt and Accuracy of the current attack increased by 5％)	(0, dexterity +3 every time you level up， and an extra +10 willpower at level 10.)		(1, xinfa905dieyin_buff01)(5, xinfa905dieyin_buff02)(10, xinfa905dieyin_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1030} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1040} ]} ], 0}
xinfa906xishan	Myriad Gathas of Brooks and Mountains	Chivalry Hall's inner style was transformed from the poems given by Su Shi to General Elder Donglin. He was soaked in the sound of mountains and waters.	Tang Sanchang's default mentality， introducing 20 words * 2 lines， upgrading description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Whisper of the Brook：When current HP is over 50％，restore 10％ of maximum Qi per turn，and have 20％ chance to impose Sealed on Target)(5, Level 5-Body of the Mountain：When current Qi is over 50％，Parry rate increased by 20％， and be immune to Daze， Sealed and Immobility)(10, Level 10-Gatha of the Night：Defeat any target will restore 15％ of maximum HP and Clear all debuffs from Self)	(0, Each time you level up， you gain +3 physique， and at level 10 you gain an additional +10.)		(1, xinfa906xishan_buff01)(5, xinfa906xishan_buff02)(10, xinfa906xishan_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 300, 1020} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1040} ]} ], 0}
xinfa907huxisanxiao	Three laughs at Tiger Brook	The Chivalry Hall's inner style is that the heroes of the East take the hundreds of rivers and rivers， blending the meaning of the families， and are famous for driving the spirit into the veins and turning merit into their own.	Chu Tianbi's default mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	1500	(1, Level 1-Comprehending Scriptures：Restore 30％ of damage dealt to Qi. Consume 5％ of maximum Qi to reduce 30％ of damage taken when attacked)(5, Level 5-Picking Chrysanthemums：When current HP is under 50％， Parry rate and Dodge rate increased by 20％. When current Qi 50％， Critical Attack rate and Counterattack rate increased 20％)(10, Level 10-Planting Holy Lotus：Each time be attacked，damage dealt increased by 5％， damage taken reduced by 5％，both stackable up to 50％，meanwhile，randomly Clear 1 debuff from Self)	(0, every time you upgrade， all basic skills +4， at level 10 all basic skills are extra +5.)		(1, xinfa907huxisanxiao_buff01)(5, xinfa907huxisanxiao_buff02)(10, xinfa907huxisanxiao_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1020} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1030} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1040} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1020} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1030} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1040} ]} ], 0}
xinfa908fenxinbayu	The Eight Burning Hells	It is said that the mantra practiced by the killer Hanhai angry monk， the scorching strength is rare in ancient and modern times， but the practitioners will also suffer great pain.	Duan Xiaolie's default mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	1500	(1, Level 1-Samjiva Smash：Each time be attacked，restore 10％ of maximum Qi. Attacks have 30％ of Lifesteal to restore HP and randomly Clear 1 debuff from Self after attack)(5, Level 5-Pratapana Scream：Enemies around in distance of 2 grids get damage dealt，Parry rate，Counterattack rate，Dodge rate，Critical Attack rate all reduced by 20％，damage taken increased by 20％，lose 5％ of maximum Qi per turn)(10, Level 10-Avici Slaughter：Damage dealt to any target whoes current HP is under 40％ increased by 50％. Lose 5％ of current HP per turn)	(0, strength and will +8 at each level upgrade， strength and will +10 at level 10.)		(1, xinfa908fenxinbayu_buff01)(5, xinfa908fenxinbayu_buff02)(10, xinfa908fenxinbayu_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 800, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 800, 1040} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 1000, 1040} ]} ], 0}
xinfa909baigongxinjian	The Encyclopedia of Hundreds Inventors	The secret technique of the Hall of Heavenly Secrets， remembering the craftsmanship techniques of the past dynasties， regards the enemy's moves as craftsmen's artifacts， and the master can see through all the principles of the move in an instant.	The default mentality of Murenxin introduces 20 words * 2 lines and upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	750	(1, Level 1-Ladder by Banshu：Grid movement +2，Critical Attack rate of Back Attacks increased 20％，Critical Attack rate of Side Attacks increased by 10％)(5, Level 5-Kite by Modi：Enemies around in distance of 3 grids get Accuracy and Dodge rate reduced by 15％)(10, Level 10-Puppet by Yanshi：50％ chance to impose Lv1 Observant [Critical Attack rate increased by 5％， lasts for 2 turns] on Self. Critical Attacks will impose Sealed [cannot use skills， lasts 1 turn] on Target and randomly Clear 1 debuff from Self)	(0, dexterity and will +4 every time you upgrade， and dexterity and will +5 at level 10.)		(1, xinfa909baigongxinjian_buff01)(5, xinfa909baigongxinjian_buff02)(10, xinfa909baigongxinjian_buff03)	{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1030} , { "CharacterUpgradablePropertyAbilityAction" : 1, 400, 1040} , { "MantraLevel" : 1, 10} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1010} , { "CharacterUpgradablePropertyAbilityAction" : 1, 500, 1040} ]} ], 0}
xinfain010201	Eight Chants of Mount Guan	The Hall of Heavenly Secrets's inner style is created by the wooden people's mind to see the Yellow Sand Pass and the Hanyue Snow Mountain. When you are doing qi， you can make your hands and feet quick and smart.	Duan Hong'er's initial mentality， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines， BUFF3 is not installed	xi_000_fanyong	Sum	0	(1, Level 1-Darken the Sand Storm ：Enemies around in distance of 1 grid get Accuracy reduced by 5％)(5, Level 5-Through the Jade Gate：If moved， Critical Attack rate and Dodge rate increased by 10％ till the end of the current turn and have 20％ chance to randomly Clear 1 debuff from Self at the end of the current turn)(10, Level 10-Watch the Exotic Moon：if not moved till the end of the current turn， Parry rate and Counterattack rate increased by 50％ till the next turn and restore 50％ of maximum Qi at the end of the current turn)	(0, every time Guanshan Bayong improves one point， the more the practitioners can feel their limbs are as strong as the wind， and their senses are clear and clear like the moon.)		(1, xinfain010201_buff01)(5, xinfain010201_buff02)(10, xinfain010201_buff03)	0
xinfain010301	Mantra of the Sun God	The Sun Moon Mountain Villa was created by Zhong Xu， the ancestor of the Zhong family. Throughout the air， the circulation is smooth， making the hands and feet flexible and agile.	Zhong Ruoxin's Mind	xi_000_fanyong	Sum	0	(1, Level 1-Morning Sun：Grid movement +1. For each 1 grid moved during the current turn get damage dealt and Dodge rate increased by 3％ till the turn ends)(5, Level 5-Rising Sun：Dodge Rate increased by 10％. Dodge will impose Lv2 Dazzled [Accuracy reduced by 10％， lasts for 2 turns] on the Attacker.)(10, Level 10-Scorching Sun：For each 1 grid moved before attacking gets Critical Attack rate increased by 3％)	(0, As the skill improves， the practitioners will gradually be able to control the circulation of their own blood， with a clear mind and agile skills. After a long battle， they are still able to feel comfortable and not tired.)	(1, Move, Add, 1)	(1, xinfain010301_buff01)(5, xinfain010301_buff02)(10, xinfain010301_buff03)	0
xinfain010302	Double Sun		Zhong Ruoxin's advanced mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	0	(1, 尚未定义)	(0, none)			0
xinfain010501	Mantra of Mystic Heart	It was improved after practicing the meditation of the Hall of Vicissitude by Shi Kun， which enabled the operator to quickly recuperate in the combat and fight for a long time.	Shikun's Heart Method， introducing 20 words * 2 lines， upgrading description 20 words * 3 lines	xi_000_fanyong	Sum	0	(1, Level 1-Fall of Frosty Snow：Defeat a Target will restore 20％ of maximum HP.)(5, Level 5-Fall of Frosty Snow：RDefeat a Target will randomly Clear 2 debuffs from Self)(10, Level 10-Regression of Mystic Heart：Defeat a Target will impose Invincible [Immune to any damage taken when attacked， lasts 1 turn] on Self)	(0, Dacheng can transform their grudge into their own strength， as long as they can continue to kill their opponents， even if they are in an enemy formation， they are still difficult to attack and stand upright.)		(1, xinfain010501_buff01)(5, xinfain010501_buff02)(10, xinfain010501_buff03)	0
xinfain010601	Looking over Mt. Lu	This trick is trivial at first glance， but it is said to be taught by the Eastern Heroes. The depths are like the face of Lushan Mountain， which changes with the standpoint of the viewer.	Wanglu Jue Nanfei Yellow Edition， introduction 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	350	(1, Level 1-View of the Peaks：Crit Attack rate，Counterattack rate，Parry rate and Dodge rate are all increased by 1％ per turn， stackable up to 10％)(5, Level 5-Ocean of the Clouds：Restore 5％ of the maximum HP and Qi per turn)	(0, Wanglu Jue is the entry mentality of Xiayin Pavilion. According to legend， the effect of cultivation varies from person to person.)		(1, xinfa101wanglu_buff01)(5, xinfa101wanglu_buff02)	0
xinfain010602	Seven Feats of The Cascade		Nanfei Huang's advanced mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	350	(1, Level 1-Floating MIst：After every attack，Increase your Counterattack chance by +3％，effects stack up to a maximum of max30％)(5, Level 5-Petals of Jade：For every hex moved this turn，Increase damage dealt by 5％)(10, Level 10-Crashing Waterfall：Every round regain 10％ HP，if HP is greater than 50％，Increase Defense by 25％)			(1, xinfain010602_buff01)(5, xinfain010602_buff02)(10, xinfain010602_buff03)	0
xinfain010701	Mantra of Deserted Ravine	Cave Badge Camp mantra can calm the operator's mind and make the true air flow unhindered， making it difficult for all diseases to invade.		xi_000_fanyong	Sum	0	(1, Level 1-Difting Sands：For each 1 grid moved during the current turn，get Parry rate increased by 3％ till the turn ends)(5, Level 5-Driving Wind：Parry gives you Grid movement +2 lasts 2 turns)(10, Level 10-Fading Ravines ：Restores 10％ of maximum Qi per turn. If current Qi is over 50％ at the end of turn，randomly Clear 1 debuff from Self)	(0, can make the trainer see the opponent's offensive and break it， and use the flaw to deceive the enemy. This mental method can also strengthen the Qi operation and expel injuries.)		(1, xinfain010701_buff01)(5, xinfain010701_buff02)(10, xinfain010701_buff03)	0
xinfain011101	Mantra of Mountain Breaking	Day after day， we worked hard to blend the kunglong monk exercises and Wanglu tactics， the mental methods we learned.	Wu Che's initial mindset， introducing 20 words * 2 lines， upgrade description 20 words * 3 lines	xi_000_fanyong	Sum	0	(1, Level 1-Separation of the Clouds：For each attack hit，get damage dealt increased by 3％， stackable up to 30％)(5, Level 5-Tough Bone of the Rocks：For each time you are attacked， reduce damage from incoming attacks by 3％，stackable up to 30％)(10, Level 10-Time Passed by Green Pines：When current HP is under 35％，Parry rate，Counterattack rate，Dodge rate and Def increased by 20％)	(0, Experienced practitioners are like stubborn stones and pine trees， standing upright and unshakable， making moves like spring thunder hidden， but hidden but not sent， and the hair is nothing.)		(1, xinfainin0111_buff01)(5, xinfainin0111_buff02)(10, xinfainin0111_buff03)	0
xinfatest1	Mantra of Cultivating the Heart	Daoist's practice of law and order can keep the practitioners' peace of mind.	Four Arts Conference Test Method， 21 Rounds	xi_000_fanyong	Sum	130	(1, Level 1：Parry+5％。)(10, Level 10：Critical Hit+5％。)	(0, will +2 each time you rise)	(1, Parry_Rate, Add, 5)(10, Critical_Rate, Add, 5)		{ "LogicalNode" : [ { "MultiLogicaAction" : [ { "MantraLevel" : 0, 1} , { "CharacterUpgradablePropertyAbilityAction" : 1, 200, 1040} ]} ], 0}
xinfatest2	Complete book of Looking over Mt. Lu	The legendary mentality can only be seen in DEMO.	When qi and blood are below 90%， crit and parry will be launched.	xi_000_fanyong	Sum	0	(1, When HP 90％，100% chance to activate critical hit and Parry。)			(1, bf0005)	0
