attitude_brave_buff01	Daring	Damage +3% when attacking	Bravery Trait 1	buff_trait	Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 7004, 1, 3.00000}  ]}  ]} 
buff0240_lightStep00	Flying step	Movement Range +1，effect scales with stacks.	Move the number of frames +1，the effect is superimposed with the multiple	buff_move	Positive	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPositiveStateAction" : 100013} , { "BufferPositiveStatePromoteAction" : 4110, 1, 1.00000, 50.00000, 100013}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0250_eagleVision00	Eagle Vision	Accuracy +5%，effect scales with stacks.	Hit rate increased by 5%，effects stack with weight	buff_critical	Positive	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPositiveStateAction" : 100019} , { "BufferPositiveStatePromoteAction" : 6001, 1, 5.00000, 999.00000, 100019}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0251_accuracy00	Precise	Accuracy +1%，effect scales with stacks.	Hit rate + 1%，effect scales with stacks	buff_critical	Positive	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPositiveStateAction" : 100020} , { "BufferPositiveStatePromoteAction" : 6001, 1, 1.00000, 999.00000, 100020}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0300_Swiftness00	Windwalk	Movement range +2		buff_move	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4110, 1, 2.00000}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0310_Repel01	Repel	Randomly Clear 1 debuff from Self.			None	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "DefenderRandomClearBuffAction" : 2, 1} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0390_Invincibility00	Invincible	Immune to damage when got attacked.	Chaos Kaitiangong BUFF3	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferLiberatedStateAction" : 300007, 1}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff0390_Invincibility00_100_01	Invincible	Immune to damage against the next attack.	The domineering body lasts 1 time and is effective for 1 round	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferLiberatedStateAction" : 300007, 1}  ]} , { "BufferEventNode" : 181, [ { "BufferSequenceNode" : [ { "BufferDefenderCondition" } , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff0400_PenetratingForce00	Penetrating Force	Attack ignores target's DEF.	This attack ignores target defense		Negative	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4060, 4, -100.00000}  ]} , { "BufferEventNode" : 180, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0400_PenetratingForce00_015	Towering Mountains - Penetrating Force	Attack ignores 15% target's DEF.	Attack ignores target defense 15%		Negative	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4060, 4, -15.00000}  ]} , { "BufferEventNode" : 180, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0400_PenetratingForce00_050	Penetrating Force	Attack ignores 50% target's DEF.	This attack ignores target defense		Negative	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4060, 4, -50.00000}  ]} , { "BufferEventNode" : 180, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0400_PenetratingForce00_060	Penetrating Force	Attack ignores 60% target's DEF.	This attack ignores target defense		Negative	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4060, 4, -60.00000}  ]} , { "BufferEventNode" : 180, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff0400_PenetratingForce00_100	Penetrating Force	Attack ignores target's DEF.	Attack ignores target defense		None	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 4060, 4, -100.00000}  ]} , { "BufferEventNode" : 180, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff_allstatu01_015_00	Hidden Dragon	The effect is unknown，it is said that the effect depends upon the potential of a Looking over Mt. Lu Inner Style practioner.	The higher the four dimension，the more the chance of parry hit and dodge counterattack	buff_mp	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4050, 1, 5.00000} , { "BufferPropertyAction" : 4060, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyCondition" : 0, 99, 1010} , { "BufferPropertyCondition" : 0, 99, 1020} , { "BufferPropertyCondition" : 0, 99, 1030} , { "BufferPropertyCondition" : 0, 99, 1040} , { "BufferPropertyAction" : 6002, 1, 5.00000} , { "BufferPropertyAction" : 6003, 1, 5.00000} , { "BufferPropertyAction" : 6001, 1, 5.00000} , { "BufferPropertyAction" : 6005, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyCondition" : 0, 499, 1010} , { "BufferPropertyCondition" : 0, 499, 1020} , { "BufferPropertyCondition" : 0, 499, 1030} , { "BufferPropertyCondition" : 0, 499, 1040} , { "BufferPropertyAction" : 6002, 1, 10.00000} , { "BufferPropertyAction" : 6003, 1, 10.00000} , { "BufferPropertyAction" : 6001, 1, 10.00000} , { "BufferPropertyAction" : 6005, 1, 10.00000}  ]}  ]}  ]} 
buff_critical01_005_01	Clarity	Critical Attack rate + 5%	Critical rate + 5%	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6004, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical01_010_01	Clarity	Critical Attack rate + 10%	Critical strike rate + 10%	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6004, 1, 10.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical01_015_20	Observant	Critical Attack rate and Accuracy increased by 15%.	15% increased critical strike chance within 2 rounds	buff_critical	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6004, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical01_030_01	Insightful Eyes	Critical Attack rate and Accuracy increased by 30%.	This attack hit critical strike + 30%	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical01_100_01	Revelation	Critical Attack rate and Accuracy increased to 100%，ignoring target dodge rate	Increases critical strike chance by 100% for 1 round	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferLiberatedStateAction" : 300004}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical01_100_10	Revelation	Critical Attack rate and Accuracy increased to 100%，ignoring target dodge rate	Increases critical strike chance by 100% for 1 round	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferLiberatedStateAction" : 300004}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_critical02_015_01	Crit rate increased	When the target's current HP is under 25%，Critical Attack rate of cuurent attack increased by 15%	Missing to fly ma080301	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferEnemyPropertyCondition" : 2, 25, 4010} , { "BufferPropertyAction" : 6004, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_damage01_010_20	Momentum	Damage dealt increased by 10%	10% increased damage within 2 rounds	buff_damage	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 7004, 1, 10.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_damage01_030_01	Revelation	Current attack have 100% accuracy，and gains 30% additional damage dealt.	This attack hit rate increased to 100%，damage + 30%.	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6001, 0, 100.00000} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_damage01_050_10	Heart Break	Damage dealt this turn is increased by 50%.	When the damage within the round increases by 50%	buff_damage	Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 7004, 1, 50.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_damage02_020_01	Extra Backstab Damage	Damage dealt by Back Attacks increased by 20%.	Yulai Shuangyanguima080101	buff_damage	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 222, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferNumberOfBattleActionsPromoteAction" : 7004, 1, 20.00000, 50.00000, 0}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_defense01_003_00	Meticulous	Every step is a calculated move [Damage -5% when attacking，Accuracy and Evasion Rate +5%]	Reduces damage by 3% when under attack	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 8005, 1, 3.00000}  ]}  ]}  ]} 
buff_defense01_010_20	Bone Strengthening	Damage taken reduced by 10%.	Damage reduction increased by 10% for 2 rounds	buff_parry	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 8005, 1, 10.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_defense02_020_20	Fortitude	DEF increased by 20%	Increase defense within 20 rounds by 20%	buff_parry	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4060, 4, 1.20000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_dodge01_015_20	Light as the Sparrow	Dodge rate increased by 15%	Dodge Rate increased by 15% in 2 rounds	buff_dodge	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6002, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_dodge01_100_10	Shadow Form	Dodge rate increased to 100%	Dodge rate increased to 100% in 1 round	buff_dodge	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferLiberatedStateAction" : 300003}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_earth	Total Collapse	Total Collapse	Collapse	buff_damage	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4050, 4, 100.00000}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_fire	Unreasonable Anger	Unreasonable Anger	Ignorance	buff_fury	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6504, 1, 1.00000} , { "BufferPropertyAction" : 7001, 1, 50.00000}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_gold	Solid Defence	Solid Defence	Gurujintang	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 9001, 1, 20.00000} , { "BufferPropertyAction" : 6505, 1, 1.00000}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hit01_005_00_01	Level-headed	Party members Accuracy +5% in your presence	Calm	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 6001, 1, 5.00000}  ]}  ]} 
buff_hit01_005_01	Rejuvenation	Accuracy increased by 5%	Hit rate increased by 5%	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6001, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hit01_015_20	Clear Eyes	Accuracy increased by 15%	15% increase in hit rate within 2 turns	buff_critical	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6001, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hit01_040_20	Focus: Demarcation of Sun and Moon	Accuracy increased by 40%	40% increase in hit rate within 2 rounds	buff_critical	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6001, 1, 40.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hit01_100_10	Insightful Eyes	Increased Accuracy to 100% and ignores target's Dodge rate.	100% hit rate in 1 round	buff_critical	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferLiberatedStateAction" : 300001 }  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hpmp_recover01_10_20	Tian Xingjian	Retore 10% of maximum HP and Qi per turn	Automatically restore qi and blood and true qi 10% within 2 rounds	buff_mp	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 40, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4040, 4, 10.00000} , { "BufferPropertyAction" : 4020, 4, 10.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_hp_recover01_05_20	Healing	Restore 5% of maximum HP per turn.	Automatically restore 5% of qi and blood within 2 rounds	buff_hp	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 40, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4010, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_move01_002_20	Running Hare	Movement Range +2	Increase Movement Range by 2 for 2 rounds	buff_move	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4110, 1, 2.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_mp_recover01_05_20	Channel	Restore 5% of maximum Qi per turn.	Automatically restore true energy 5% within 2 rounds	buff_mp	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 40, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4030, 1, 5.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_parry01_010_00	Copper Tendon	Parry rate increased by 10%	Parry rate continues to increase by 10%	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6003, 1, 10.00000}  ]}  ]}  ]} 
buff_parry01_015_20	Copper Tendon	Parry rate increased by 15%	Increase the parry rate within 2 rounds by 15%	buff_parry	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6003, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_parry01_100_10	Unbreakable	Parry rate increased to 100% for one turn.	The rate of parry within 1 round is 100%	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6505, 0, 1.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_parry02_010_00	Dull-witted	It's anxious to see you fight [Parry Rate +10%，Evasion Rate -5%]	Final parry rate + 10%，final dodge rate  5%	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6003, 1, 10.00000} , { "BufferPropertyAction" : 6002, 2, 5.00000}  ]}  ]}  ]} 
buff_remove_negative_01_01	Randomly remove negative	Randomly Clear 1 debuff from Self.	Randomly remove negative		Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "AttacherRandomClearBuffAction" : 2, 1} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff_repel01_001_01	Repel	Randomly clear 1 negative effect	Randomly clear 1 negative state	buff_hp	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "DefenderRandomClearBuffAction" : 2, 1} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff_repel01_002_01	Repel	Randomly clear 2 negative effect	Randomly clear 1 negative state		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "DefenderRandomClearBuffAction" : 2, 2} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff_skill_ma09010101	Distracted	Defence -5%	ma09010101，愁雨如风翻5阶，程镛	debuff_parry	Negative	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4060, 4, -5.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_skill_ma090201	Drizzling Rain Admists the Sands	50% chance to Inflict 1 to 2 stacks of Dazzled on Target [Accuracy -5% per turn，lasts for 2 turns]. On critical strike inflict a stack of Crippled on target [ Movement Range -2, last for 2 turns].	ma090201，rain and dust，Cheng Yong 2 strokes	buff_parry	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 190, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "debuff0410_crippled00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "buff_skill_ma090201_01"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
buff_skill_ma16030101	Sunset Glow	If you trigger a side or back attack, inflict the target with 1 stack of stunned [cannot move or attack, lasting 1 turns].	Xiaguang Wandao 2		Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 221, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0420_Daze00"}  ]}  ]} , { "BufferEventNode" : 222, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0420_Daze00"}  ]}  ]}  ]} 
buff_water	Moving clouds	Moving clouds	Moving clouds	buff_dodge	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferLiberatedStateAction" : 300003} , { "BufferLiberatedStateAction" : 300002}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
buff_wood	Woody water source	Woody water source	Woody water source	buff_hp	Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4010, 4, 30.00000} , { "BufferPropertyAction" : 4030, 4, 10.00000}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
debuff0000_injury00	External Injuries	Lose 30 HP per turn，effect scales with stacks.		debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200001}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4010, 2, 30.00000, 999.00000, 200001} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0001_bleeding00	Bleeding	Lose 2% of current HP per turn，effect scales with stacks.	The current value of Qi and blood per round is  5%，and effect scales with stacks	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200002}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4010, 4, -2.00000, 999.00000, 200002} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0010_internalInjury00	Internal Injury	Lose 20 Qi turn，deal 3% less damage when attacking，effect scales with stacks.	True Energy  20 per turn，damage  5% when attacking，effects stack with weight	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200003}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4030, 2, 20.00000, 999.00000, 200003} , { "BufferNegativeStatePromoteAction" : 7005, 1, 3.00000, 999.00000, 200003} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0100_dislocation00	Dislocated Bone	Deals 5% less damage when attacking，effect scales with stacks.	 5% damage when attacking，effect scales with stacks	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200005} , { "BufferNegativeStatePromoteAction" : 7005, 1, 5.00000, 999.00000, 200005}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0110_vulnerability00	Vulnerable	Take 5% more damage when attacked，effect scales with stacks.	Take 5% more damage，effect scales with stacks	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200006} , { "BufferNegativeStatePromoteAction" : 8004, 1, 5.00000, 999.00000, 200006}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0200_burn00	Burned	Lose 25 HP per turn，deals 3% less damage when attacking. Effect scales with stacks.	The current value of qi and blood per turn is  5%，and the damage is  5% when attacking. effect scales with stacks	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200007} , { "BufferNegativeStatePromoteAction" : 7005, 1, 3.00000, 999.00000, 200007}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4010, 2, 25.00000, 999.00000, 200007} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0210_frostbite00	Frostbite	Lose 2% of current Qi per turn，takes 3% additional damage when attacked. Effect scales with stacks.	The current value of True Qi per turn is  5%，and the damage is + 5% when taken. effect scales with stacks	debuff_mp	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200008} , { "BufferNegativeStatePromoteAction" : 8004, 1, 3.00000, 999.00000, 200008}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4030, 4, -2.00000, 999.00000, 200008} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0220_poison00	Poison	Lose 2% of current Qi and HP per turn，deals 2% less damage when attacking，takes 2% additional damage when attacked. Effect scales with stacks.	The current value of Qi and True Qi per turn is  5%，the damage is  5% when attacking，and + 5% is damage when being attacked.	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200009} , { "BufferNegativeStatePromoteAction" : 7005, 1, 2.00000, 999.00000, 200009} , { "BufferNegativeStatePromoteAction" : 8004, 1, 2.00000, 999.00000, 200009}  ]} , { "BufferEventNode" : 40, [ { "BufferNegativeStatePromoteAction" : 4010, 4, -2.00000, 999.00000, 200009} , { "BufferNegativeStatePromoteAction" : 4030, 4, -2.00000, 999.00000, 200009} , { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0300_confusion00	Confused	critical rate -5%，the effect scales with stacks.	Self critical rate  5%，effect scales with stacks	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200010} , { "BufferNegativeStatePromoteAction" : 6004, 2, 5.00000, 999.00000, 200010}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0310_shock00	Shocked	counterattack rate -5%	Self counterattack rate  5%	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200011} , { "BufferNegativeStatePromoteAction" : 6005, 2, 5.00000, 999.00000, 200011}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
debuff0320_exhaustion00	Fatigue	parry rate -5%	Own parry rate  5%	debuff_damage	Negative	2	1	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferNegativeStateAction" : 200012} , { "BufferNegativeStatePromoteAction" : 6003, 2, 5.00000, 999.00000, 200012}  ]} , { "BufferEventNode" : 40, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
