in0101	亦天凛	Yi 	Tianlin		in0101_1	A young man born with a special physique, who gathered all five elemental arts in one body. <br> Born in an unknown remote mining village. After his village was destroyed, he came to Jiangxi and stayed at the Wang Family in Chongyan Village.	0	1	in0101		1.75		True		0
in11011	酒铺老板娘	Zhao 	San Niang		in0001		1	1	ar0304		1.65		False		1
in11012	酒楼小二	Restaurant 	Server		in0000		0	1	ar0313		1.75		False		1
in11015	脸色发青的小二	Pale 	Server		in0000	Restaurant Server with poor stomach and intestines often turns blue.	0	1	ar0313		1.75		False		1
in11016	喝醉的粗工	Drunken 	Worker		in0000	The Worker in the village, his wife and others ran away because he was addicted to alcohol, but he seemed to be irrelevant.	0	1	ar0316		1.75		False		1
in11017	外地来的酒客	Patron 	from afar		in0000	I often come to Three Heroes Village to drink from the provincial capital, seemingly to get a glimpse of Zhao San Niang, but this wish has never been realized. I am quite familiar with Wulin.	0	1	ar0312		1.75		False		1
in11018	江湖人士	Jianghu 	Person		in0000		0	1	ar0324		1.75		False		1
in11019	白脸书生	Tian 	Zhang Xun		in0000		0	1	ar0314		1.75		False		1
in11020	周姐姐	Zhou 	Tian		in0001	Zhou Xiaomei’s sister moved to Three Heroes Village with her sister because of the death of both parents.	1	1	ar0327		1.65		False		0
in11021	周小妹	Zhou 	Xiaolan		in0001	Zhou Tian's younger sister is dependent on her elder sister.	1	4	ar0338		1.4		False		0
in11022	欧阳贵	Ouyang 	Gui		in0000	The son of Ouyang Fu, has a restrained and kind personality. Although his father wants him to inherit the pawnshop business, he prefers to live in Three Heroes Village. Have a good impression of Zhou Xiaolan.	0	4	ar0307		1.4		False		0
in11023	欧阳富	Ouyang 	Fu		in0000	The father of Ouyang Gui, a wealthy man from the provincial capital, runs the Pawn Shop business and is proud to start his business with White.	0	1	ar0331		1.75		False		1
in11024	温如玉	Wen 	Ruyu		in0001	Shangguan Fu's wife has a gentle personality, but she will show a strong side for her son. She used to be a prostitute in Yinghua Alley. After she left, she married Shangguan Fu, who was still poor, and ran a pawnshop with him until she succeeded in her career, but she never revealed her origin to her husband. Ruyan, the mother of Xia Yubing, is a good friend.	1	1	ar0332		1.65		False		1
in11025	曾阿吉	Zeng 	Ah Ji		in0000	The son of Zeng Uncle, has a sense of justice and wants to find a good job in the provincial capital to let his father live a good life. Have a good impression of Zhou Xiaolan.	0	4	ar0305		1.4		False		0
in11026	曾大叔	Uncle 	Zeng		in0000	Zeng Aji's father, because of his addiction to gambling, his wife and others ran away and raised Zeng Aji alone.	0	1	ar0311		1.75		False		1
in11031	罗广泽	Luo 	Guangze		ar0320	Major grain merchant from Jiangyou Merchant Guild. Fat but kind, known to be charitable. Not only does he donate grain to the Nanchang Magistrate, he often brings his wife and daughter to distribute it to the poor, and is thus well respected by the common people.	0	1	ar0320		1.75		True		2
in11032	罗夫人	Lady	Luo		ar0334	Luo Guangze's wife, gentle and virtuous, always silently supports her husband's career behind his back. They have a daughter, Luo Ping.	1	1	ar0334		1.65		True		1
in11033	罗萍	Luo 	Ping		ar0343	Luo Guangze's daughter, a girl with a longing for martial arts heroes. She likes to read chivalrous novels and storybooks, unexpectedly has a certain degree of understanding of the various sects in Jiang Hu.	1	4	ar0343		1.4		True		0
in15001	王家祖父	Old Man 	Wang		in0000		0	1	ar0309		1.75		False		2
in15002	王家祖母	Old Woman 	Wang		in0001		1	1	ar0310		1.65		False		2
in15003	王家男主	Dead 	Wang Dang Qin		in0000		0	1	ar0301		1.75		False		1
in15004	王家女主	Ah 	Shan		in0001		1	1	ar0302		1.65		False		1
in15005	王家长子	Wang 	Ah Cai		ar0335	A boy in Chongyan Village, twin brother of Wang Abao.	0	4	ar0335	in15005	1.4		True		0
in15006	王家次子	Wang 	Ah Bao		ar0305	A boy in Chongyan Village , twin brother of Wang Acai.	0	4	ar0305	in15006	1.4		True		0
in15011	张家祖父	Zhang 	Lu	Village Head	in0000		0	1	ar0309		1.75		False		2
in15012	张家男主	Zhang 	Gong		in0000		0	1	ar0301		1.75		False		1
in15013	张家女主	Zhang 	Ruyu		in0001		1	1	ar0302		1.65		False		1
in15014	张家女儿	Zhang 	Xiaocui		in0001		1	4	ar0306		1.4		False		0
in15021	陈家男主	Chen 	Hongfu		in0000		0	1	ar0301		1.75		False		1
in15031	乞丐/算命仙	Crazy 	Person		in0000		0	1	ar0301		1.75		False		2
in15041	郎中	Xu 	Shang		in0000		0	1	ar0301		1.75		False		1
in21001	凌云	Ling 	Yun	Firm Pine	ev0101		0	1	ev0101	in21001	1.75		True		1
in21002	水若婵	Shui 	Ruo Chan	Virgin Blade	ev0102		1	1	ev0102	in21002	1.65		True		1
in21004	阎凰	Yan 	Feng	Craft Queen	ev0104		1	1	ev0104	in21004	1.65		True		1
in21005	烟貘	Smoking 	Tapir	Smoking Tapir	ev0105	Hall of Vicissitudes Assassin with a complete disregard for morals. Uses knowledge of medicine and poison to create neurotoxin from frogs and snakes, which is then used to create paralyzing poisonous smoke.	0	1	ev0105	in21005	1.75		True		1
in21006	飞鱿	Flying 	Squid	Flying Squid	in0000	An Abyssal Palace corpse zomebie, who suffered a trageic fate due to the arbitary behaviours of a Xia. Using the evil arts taught by the master of the Abyssal Palace, he turned his arms into deformed weapons. Eventually, he became a monster filled with hate, who enjoys to torment righteous individuals.	0	3	ev0106		1.75		True		1
in21007	金刚	Va	jra	Vajra	ev0107	An disciple of Tibet's Vajrayana sect's Clear Lotus Consort, he heeded the Consort's instruction to seek a stolen manuscript in China. Yet his simple-minded and direct personality got him into a lot of troubles. 	0	3	ev0107	in21007	2.15		True		1
in21008	金丝薰	Golden 	Phoebe		ev0108	Hall of Vicissitudes Assassin, studies medicine and poison with Smoke Tapir, nothing else is known.	1	0	ev0108	in21008	1.5		True		0
in22001	夏侯焕	Xiahou 	Huan	Killing Thunder	ev0110	Secret Guard Commander, an agent working directly under his majesty the emperor.  Skilled in the use of a three barreled gun-spear "Three Heart Piercing Eyes", merciless and cares little of honor, yet is devoted in his loyalty to the emperor. He use any means at his disposal to wipe away threats to the imperial power.	0	2	ev0110	in22001	1.9		True		1
in22002	南昌知府	Li 	Qian Jin		ev0202		0	1	ev0202		1.75		True		1
in22003	张师爷	Counselor 	Zhang	Court Counselor	ev0203	The devious looking court counselor, using his official power to threaten the chief of Zhong Yan village to provide him with captured lone travellers and supply of Heavy Stones. His real agenda and who he works for are both unknown.	0	1	ev0203	in22003	1.75		True		1
in222000	战斗用南昌官兵	Nanchang 	Soldier		ev0205	Soldiers from Nanchang magistrate guardhouses, wear almond yellow banner upon their backs.	0	1	ev0205		1.75		False		1
in231000	战斗用刺客	Masked 	Assassin		ev0301		0	1	ev0301		1.75		False		1
in24001	无赖老大	Rogue 	Boss		in0000	Scoundrels from afar, committed many crimes.	0	1	ev0404		1.75		False		1
in24002	无赖小弟	Rogue 	Younger Brother		in0000	Thug from afar, although vicious in appearance, is actually not too bad a person.	0	1	ev0403		1.75		False		1
in241000	战斗用山贼	Mountain 	Bandit		ev0402		0	1	ev0402		1.75		False		1
in242000	战斗用流氓A	Marketplace 	Thug		ev0403		0	1	ev0403		1.75		False		1
in242001	战斗用流氓B	Marketplace 	Rogue		ev0403		0	1	ev0404		1.75		False		1
in242002	战斗用流氓C	Marketplace 	Ruffian		ev0403		0	1	ev0405		1.75		False		1
in242003	战斗用流氓D	Marketplace 	Thief		ev0403		0	1	ev0406		1.75		False		1
in25001	何沧英	He 	Cangying	Faceless Sword Fiend	ar0325	Mysterious swordsman, extremely skilled in the art of the sword.	0	1	ar0325		1.75		True		1
in251000	战斗用武人	Martial 	Artist		in0000		0	1	ar0324		1.75		False		1
in261000	战斗用男尸人	Corpse 	Zombie		ev0501	A corpse zombie with madness and hatred in its eyes, practioner of a mysterious evil art. Unlike the mindless corpse zombies, this one seems to have retained its own will.	0	1	ev0501		1.75		False		2
in261001	战斗用女尸人	Corpse 	Zombie		ev0502	A corpse zombie with madness and hatred in its eyes, practioner of a mysterious evil art. Unlike the mindless corpse zombies, this one seems to have retained its own will.	1	1	ev0502		1.65		False		2
in27001	单武基础机关人(无)	Wooden	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27002	单武基础机关人(金)	Wooden	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27003	单武基础机关人(木)	Wooden	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27004	单武基础机关人(水)	Wooden	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27005	单武基础机关人(火)	Wooden	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27006	单武基础机关人(土)	Wooden	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27007	双武基础机关人(无)	Wooden	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27008	双武基础机关人(金)	Wooden	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27009	双武基础机关人(木)	Wooden	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27010	双武基础机关人(水)	Wooden	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27011	双武基础机关人(火)	Wooden	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27012	双武基础机关人(土)	Wooden	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27013	基础飞蝗石机关人(无)	Wooden	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27014	基础飞蝗石机关人(金)	Wooden	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27015	基础飞蝗石机关人(木)	Wooden	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27016	基础飞蝗石机关人(水)	Wooden	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27017	基础飞蝗石机关人(火)	Wooden	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27018	基础飞蝗石机关人(土)	Wooden	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27019	单武武装机关人(无)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court, driven by heavy stones, without specific elemental attributes, well-built and equipped with blades.	0	1	ev0603	in27001	1.75		True		0
in27020	单武武装机关人(金)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with blades.	0	1	ev0612	in27001	1.75		True		0
in27021	单武武装机关人(木)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with blades.	0	1	ev0613	in27001	1.75		True		0
in27022	单武武装机关人(水)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with blades.	0	1	ev0614	in27001	1.75		True		0
in27023	单武武装机关人(火)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with blades.	0	1	ev0615	in27001	1.75		True		0
in27024	单武武装机关人(土)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with blades.	0	1	ev0616	in27001	1.75		True		0
in27025	双武武装机关人(无)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court,driven by heavy stones, without specific elemental attributes, well-built and equipped with polearms.	0	1	ev0603	in27002	1.75		True		0
in27026	双武武装机关人(金)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with polearms.	0	1	ev0612	in27002	1.75		True		0
in27027	双武武装机关人(木)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with polearms.	0	1	ev0613	in27002	1.75		True		0
in27028	双武武装机关人(水)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with polearms.	0	1	ev0614	in27002	1.75		True		0
in27029	双武武装机关人(火)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with polearms.	0	1	ev0615	in27002	1.75		True		0
in27030	双武武装机关人(土)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with polearms.	0	1	ev0616	in27002	1.75		True		0
in27031	武装弓弩机关人(无)	Imperial Court 	Automaton Soldier		ev0603	Military automanton used by the Imperial Court, driven by heavy stones, without specific elemental attributes, well-built and equipped with arm crossbows.	0	1	ev0604	in27003	1.75		True		0
in27032	武装弓弩机关人(金)	Imperial Court 	Automaton Soldier		ev0612	Military automanton used by the Imperial Court, driven by a topaz, its element is metal, well-built and equipped with arm crossbows.	0	1	ev0622	in27003	1.75		True		0
in27033	武装弓弩机关人(木)	Imperial Court 	Automaton Soldier		ev0613	Military automanton used by the Imperial Court, driven by a jasper, its element is wood, well-built and equipped with arm crossbows.	0	1	ev0623	in27003	1.75		True		0
in27034	武装弓弩机关人(水)	Imperial Court 	Automaton Soldier		ev0614	Military automanton used by the Imperial Court, driven by a sapphire, its element is water, well-built and equipped with arm crossbows.	0	1	ev0624	in27003	1.75		True		0
in27035	武装弓弩机关人(火)	Imperial Court 	Automaton Soldier		ev0615	Military automanton used by the Imperial Court, driven by a ruby, its element is fire, well-built and equipped with arm crossbows.	0	1	ev0625	in27003	1.75		True		0
in27036	武装弓弩机关人(土)	Imperial Court 	Automaton Soldier		ev0616	Military automanton used by the Imperial Court, driven by a brown jade, its element is earth, well-built and equipped with arm crossbows.	0	1	ev0626	in27003	1.75		True		0
in27101	单武对练基础机关人(无)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27102	单武对练基础机关人(金)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27103	单武对练基础机关人(木)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27104	单武对练基础机关人(水)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27105	单武对练基础机关人(火)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27106	单武对练基础机关人(土)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27107	双武对练基础机关人(无)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27108	双武对练基础机关人(金)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27109	双武对练基础机关人(木)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27110	双武对练基础机关人(水)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27111	双武对练基础机关人(火)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27112	双武对练基础机关人(土)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27113	对练基础飞蝗石机关人(无)	Practice 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27114	对练基础飞蝗石机关人(金)	Practice 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27115	对练基础飞蝗石机关人(木)	Practice 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27116	对练基础飞蝗石机关人(水)	Practice 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27117	对练基础飞蝗石机关人(火)	Practice 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27118	对练基础飞蝗石机关人(土)	Practice 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27119	单武考校基础机关人(无)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27120	单武考校基础机关人(金)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with blades.	0	1	ev0607	in27001	1.75		True		0
in27121	单武考校基础机关人(木)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with blades.	0	1	ev0608	in27001	1.75		True		0
in27122	单武考校基础机关人(水)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with blades.	0	1	ev0609	in27001	1.75		True		0
in27123	单武考校基础机关人(火)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with blades.	0	1	ev0610	in27001	1.75		True		0
in27124	单武考校基础机关人(土)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with blades.	0	1	ev0611	in27001	1.75		True		0
in27125	双武考校基础机关人(无)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific five-element attribute, simply built and equipped with polearm.	0	1	ev0601	in27002	1.75		True		0
in27126	双武考校基础机关人(金)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with polearm.	0	1	ev0607	in27002	1.75		True		0
in27127	双武考校基础机关人(木)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with polearm.	0	1	ev0608	in27002	1.75		True		0
in27128	双武考校基础机关人(水)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with polearm.	0	1	ev0609	in27002	1.75		True		0
in27129	双武考校基础机关人(火)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped withpolearm.	0	1	ev0610	in27002	1.75		True		0
in27130	双武考校基础机关人(土)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with polearm.	0	1	ev0611	in27002	1.75		True		0
in27131	考校基础飞蝗石机关人(无)	Test 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with arm crossbows.	0	1	ev0602	in27003	1.75		True		0
in27132	考校基础飞蝗石机关人(金)	Test 	Automaton		ev0607	Wooden automanton driven by a topaz, its element is metal, simply built and equipped with arm crossbows.	0	1	ev0617	in27003	1.75		True		0
in27133	考校基础飞蝗石机关人(木)	Test 	Automaton		ev0608	Wooden automanton driven by a jasper, its element is wood, simply built and equipped with arm crossbows.	0	1	ev0618	in27003	1.75		True		0
in27134	考校基础飞蝗石机关人(水)	Test 	Automaton		ev0609	Wooden automanton driven by a sapphire, its element is water, simply built and equipped with arm crossbows.	0	1	ev0619	in27003	1.75		True		0
in27135	考校基础飞蝗石机关人(火)	Test 	Automaton		ev0610	Wooden automanton driven by a ruby, its element is fire, simply built and equipped with arm crossbows.	0	1	ev0620	in27003	1.75		True		0
in27136	考校基础飞蝗石机关人(土)	Test 	Automaton		ev0611	Wooden automanton driven by a brown jade, its element is earth, simply built and equipped with arm crossbows.	0	1	ev0621	in27003	1.75		True		0
in27300	锦衣卫机关人(无)	Imperial Court 	Automaton		ev0605	Automantons built for stealth operation. Driven by a heavy stone, and has no specific elemental attribute. Equipped with cruel armaments like barbed arm hooks and corpse liquidfier. 	1	1	ev0605	in27100	1.75		True		0
in27301	单武强化机关人(无)	Strengthened 	Automaton		ev0601	Wooden automanton driven by a heavy stone, has no specific elemental attribute, simply built and equipped with blades.	0	1	ev0601	in27001	1.75		True		0
in27999	阎凰号	Mysterious 	Automaton		ev0606	An automanton that seems to be built to the image of a female. Driven by a brown jade, its element is earth and it is equipped with a pair of claws. Not only is its movement extremely agile, it's jade is also protected by thick armor, making it hard to defeat it by countering its element.	1	1	ev0606	in27999	1.65		True		1
in31001	朱倩	Zhu 	Qian	Sword Fairy under the Moon	ar0401	Grandmaster of the Crystalline Ice Sword Sect, expert in the Torrential Flying Snow sword style. A match against her can be decided in a blink of an eye. <br>She is stern and conservative, and is disgusted by romantic relationships. She seems to hold a grudge against Xia Pavilion.	1	1	ar0401		1.65		True		1
in32001	武昊	Wu 	Hao	Thousand hands	ar0201	Thousand Hand Elder of the Earth Dragon Sect from Mount Tai, Wu Che's father. He was promoted to imperial detective after saving the emperor in his youth. He is righteous and impartial. With his one-armed Eighteen Cloud Gate Sky Piercing Style, his fame resonates across the Jianghu.	0	2	ar0201		1.9		True		1
in33001	钟天曜	Zhong 	Tian Yao		ar0701		0	1	ar0701		1.75		True		1
in34001	上官玄	Shangguan 	Xuan	Sun Piercing Silver Spear	ar0501	The head of the Yanjing Shangguan family and the father of Shangguan Xu, he has superb marksmanship. He has been on the battlefield for more than 20 years. He is known as the &quot;first shot in Guanzhong&quot;.	0	2	ar0501		1.9		True		2
in35001	令狐锦	Linghu 	Jin	Thief King	ar0601	Master of Sky Stealer Fort. He acted as he pleased in the Mount Qin region together with the five camps under his command. Those in the Jiang Hu are all wary of his is unpredictable movements and his shadowless quick blade technique. Beneath his lax exterior lies a calculating mind.	0	1	ar0601		1.75		True		1
in35003	丘百壑	Qiu 	Baihe	Grave Badger	ar0603	The master of the Cave Badger camp and a master grave robber. He is skilled at digging underground caves, and is also an expert in manufacturing traps. To Chen Yong, he is both a master and a father figure.	0	1	ar0603		1.75		True		2
in35004	令狐锦脱帽	Linghu 	Jin	Thief King	ar0601	Master of Sky Stealer Fort. He acted as he pleased in the Mount Qin region together with the five camps under his command. Those in the Jiang Hu are all wary of his is unpredictable movements and his shadowless quick blade technique. Beneath his lax exterior lies a calculating mind.	0	1	ar0602		1.75		True		1
in36006	焰狐	Flame 	Fox		in0001		1	1	ar0318		1.65		False		1
in36007	玉狐	Jade 	Fox		in0001		1	1	ar0317		1.65		False		1
in36008	兰狐	Orchid 	Fox		in0001		1	1	ar0319		1.65		False		1
in36009	小灵狐	Little 	Fox		in0001		1	4	ar0344		1.4		False		0
in38001	张梦阳	Zhang 	Mengyang	Sword of Fiery Virtue	ev0701	Head disciple of the grandmaster of Zhenwu Temple, Dian Kongmiao. One of the most outstanding young heroes of the Meng generation, his skill in the Mystical Heaven Swords are almost divine. He respects his masters and carries himself righteously. He is charitable and his loyalty unshakable, yet his hatread for evil is also passionate, and he does not hesitate to cut down the vile. He is known in the Jianghu as Sword of Fiery Virtue.	0	1	ev0701	in48001	1.75		True		0
in41001	冰清剑派门人	Ice Clear Sword	Disciple		ar0402	Female disciples of the Ice CleanSword faction abide by the rules of the faction and keep their bodies like jade. Once they find that they have contact with men, they will be severely punished. before.	1	1	ar0402		1.65		False		0
in42001	坤龙门门人流氓A	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0403		1.75		False		1
in42002	坤龙门门人流氓B	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0404		1.75		False		1
in42003	坤龙门门人流氓C	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0405		1.75		False		1
in42004	坤龙门门人流氓D	Earth Dragon Sect  	Disciple		ev0403		0	1	ev0406		1.75		False		1
in42005	坤龙门门人武人	Earth Dragon Sect  	Disciple		in0000		0	1	ar0324		1.75		False		1
in42006	坤龙门门人强武人	Earth Dragon Sect  	Disciple		in0000		0	1	ar0325		1.75		False		1
in43001	日月山庄弟子黄男	Sun Moon Mountain Villa 	Disciple		ar0702		0	1	ar0702		1.75		False		0
in43002	日月山庄弟子黄女	Sun Moon Mountain Villa 	Disciple		ar0703		1	1	ar0703		1.65		False		0
in43003	日月山庄弟子蓝男	Sun Moon Mountain Villa 	Disciple		ar0704		0	1	ar0704		1.75		False		0
in43004	日月山庄弟子蓝女	Sun Moon Mountain Villa 	Disciple		ar0705		1	1	ar0705		1.65		False		0
in44001	北焰卫士兵	North Flame	 Guard 		ar0503	The soldiers who belonged to the North Flame Guard of the imperial court were commanded by the Shangguan family for generations. They are good at Polearm and Saber's law.	0	1	ar0503		1.75		False		1
in45001	窃天坞众	Sky Stealer fort 	Disciple		ar0604	Thieves of unknown origin.	0	1	ar0604		1.75		False		1
in46001	白狐众	White Fox 	Disciple		in0001		1	1	ar0317		1.65		False		1
in46002	白狐众	White Fox 	Disciple		in0001		1	1	ar0318		1.65		False		1
in46003	白狐众	White Fox 	Disciple		in0001		1	1	ar0319		1.65		False		1
in47001	悲欢楼众	Guild 	Assassin		ev0301	Hall of Vicissitudes Assassin, identity is unknown ...	0	1	ev0301		1.75		False		1
in48001	真武道门人	Zhenwu Temple 	Disciple		ev0702	The priests of the True Martial Temple, like the monks of the Holy Rock Sect in Jiangbei, they are praised and admired by many common people.	0	1	ev0702	in48001	1.75		False		0
in91001	乖乖	Nice	y		be0101	The nine-striped wolf bred by Zhong Ruoxin since her childhood, docile and obedient. He likes to eat sour food and then salty food.	3	3	be0101	in91001	0.5		True		0
in91002	凶凶	Fierc	y		be0102	The nine-striped wolf bred by Zhong Ruoxin since her childhood, fierce and irritable. His fur is abnormally coloured, and he hates it when others comment on it.	3	3	be0102	in91002	0.5		True		0
in92001	虎	Tig	er		be0103	Tiger in the mountain, very fierce.	3	3	be0103	in92001	1.75		True		0
in93001	狼	Wild 	Wolf		be0104	The wolves that inhabit the mountains, very fierce.	3	3	be0104	in93001	1.75		True		0
in93002	校宠(狼)	Ah 	Ha		be0104		3	3	be0104	in93001	1.75		True		0
in93003	狼王(狼)	Wolf 	King		be0104	The leader of the wolf pack is more fierce than an ordinary wolf.	3	3	be0104	in93001	1.75		True		0
in94001	熊	Wild 	Bear		be0105	An angry wild bear.	3	3	be0105	in94001	1.4		True		0
