attitude_brave_buff01	Daring	Damage +3% when attacking	Boldness Trait 1	buff_trait	Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferPropertyAction" : 7004, 1, 3.00000}  ]}  ]} 
skill_buff_ma010701	Yun Long Invokes the Thunder	Inflict 2 stacks of Internal Injuries on Target [Qi -20，damage -5%，lasts for 2 turns]. Will +1 when leveling up	When the true energy of oneself is above 50%，the target is given a serious internal injury.		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyCondition" : 0, 50, 4030} , { "DefenderAddBuffAction" : "debuff0010_internalInjury00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma011101	Focus: Demarcation of Sun and Moon	Accuracy increased by 40%.	40% increase in hit rate within 2 rounds	buff_critical	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 6001, 1, 40.00000}  ]}  ]} , { "BufferEventNode" : 40, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma020101	Ceremonial Bow	General Leg Attack	50% chance to add 1 Swiftness when attacking [Dodge Rate + 5% for 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "buff0230_evasion00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma020201	Floating Golden Light	Self-inflict a stack of Concentration [Counter Attack Rate +5% per turn，lasts for 2 turns]. Dexterity +1 when leveling up	Add 1 level of concentration when attacking [counter strike rate + 5%，lasts 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 100} , { "AttacherAddBuffAction" : "buff0210_concentration00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma020301	Sinking Silent Shadow	-50% Counter Attack Rate for current attack，Inflict a stack of Vulnerable on Target [damage +5% when attacked，lasts for 2 turns]. Dexterity +1 when leveling up	The counterattack rate is  50% when attacking，and the additional target has 1 heavy armor [damage when attacking + 5%，lasts 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "debuff_counter01_050_01"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma020401	Moon Rabbit's Chained Kicks	Inflict a stack of Internal Injuries on Target [Qi -20，damage -5%，lasts for 2 turns]. If the Target HP is higher than 70%，damage +40%. 	When the target energy is higher than 50%，the current damage is increased by 40%		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyAction" : 7004, 0, 0.00000} , { "BufferEnemyPropertyCondition" : 0, 70, 4010} , { "BufferPropertyAction" : 7004, 1, 40.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma020501	Approaching Blast	Movement Range +2 after attack for current turn. Strength +1 when leveling up	Empower yourself		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "AttacherAddBuffAction" : "buff0300_Swiftness00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma020601	Undiscernible Dragon Strike	For every 1 grid moved before the attack，damage +5%. This attack knocks the target back by 2 grids and the target may not counterattack. 	For every 1 move before the attack，the damage is + 5%. This attack repels the target by 2 squares and is not countered		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "debuff_counter01_100_01"}  ]}  ]} , { "BufferEventNode" : 230, [ { "BufferMovePromoteAction" : 7004, 1, 5.00000, 999.00000}  ]} , { "BufferEventNode" : 245, [ { "BufferPropertyAction" : 7004, 0, 0.00000}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma020701	Surging Clouds	If you did not move before the attack，damage +30%，self-inflict 1 stack of Agility [Evasion Rate +5% per turn，lasts for 2 turns]. 	Damage increased by 40% during in situ attacks; grants yourself a swift		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferMoveCondition" : False} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma030101	Sky Carver	General Sword Attack	Give yourself a deep focus		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "buff0001_rejuvenation00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma030301	Sundering Waterfall	If the Target is suffering from Restriction，Target's Defense -50%. Vitality +1 when leveling up	If the target holds a state of restraint during an attack，ignore the target's defense by 50%.		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200013} , { "DefenderAddBuffAction" : "buff0400_PenetratingForce00_050"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma030401	Ninefold Clouds	Inflict a stack of External Injuries [HP -15 per turn，lasts for 2 turns]. If the Target suffering from Restriction，damage +30%. Vitality +1 when leveling up	When the target has a heavy bondage，the current damage is increased by 30%		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200013} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma030501	The Welcoming Pines	Self-inflict 1 stack of Rejuvenation and 1 stack of Flying Steps [HP +15 per turn, movement range+1 for 2 turns]. 	After attack，move the number of blocks by +2 until the next round. Add one more self concentration to God [Qi and Blood +15 per round，lasts for 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "AttacherAddBuffAction" : "buff0240_lightStep00"} , { "AttacherAddBuffAction" : "buff0001_rejuvenation00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma030601	The Bizzard Cliffs	Inflict 3 stacks of Vulnerable on Target [damage taken +15% when hit，lasts for 2 turns]，Self-inflict 2 stacks of Eagle Vision [Accuracy +10%，last 2 turns]. Will +1 when leveling up	Attack additional targets with 3 heavy armor [damage + 15% when attacked，lasts 2 rounds]，add your own 2 heavy falcons [hit rate + 10%，last 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "AttackerAddBuffAction" : "buff0250_eagleVision00"} , { "AttackerAddBuffAction" : "buff0250_eagleVision00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma030701	The Covering Clouds	When Self Qi is higher than 70%, self-inflict Invincible [Immuned to damage for 1 turn]. If the Target is suffering from "Vulnerbale", inflict 4 stacks of External Injuries [HP -60 per turn for 2 turns].	After the attack，the autoimmune damages once for 1 round. If the target has a state of armor breaking，add 4 additional traumas to the target [60 qi and blood per round for 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200006} , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0000_injury00"} , { "DefenderAddBuffAction" : "debuff0000_injury00"} , { "DefenderAddBuffAction" : "debuff0000_injury00"} , { "DefenderAddBuffAction" : "debuff0000_injury00"}  ]}  ]} , { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyCondition" : 0, 70, 4030} , { "AttacherAddBuffAction" : "buff0390_Invincibility00_100_11"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma031101	Gentle Night Snow	50% chance to inflict 1 stack of Frostbite on Target [Qi -5% per turn，damage taken +5% when attacked，lasts for 2 turns].	Lingbo Feixue initial move		None	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "debuff0210_frostbite00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma031301	Pure Frozen Heart	Self-inflict a stack of Invigorate [Qi +5% per turn，lasts for 2 turns]. If the Target has Frostbite，Inflict Qi Stagnation [Inner Style locked，lasts for 2 turns]. Dexterity +2 when leveling up	Lingbo Feixuejian 3 tricks，sputtering		Positive	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "SelfNegativeStateCondition" : 0, 0, 200008} , { "AttacherAddBuffAction" : "debuff0440_Dyspnea00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma031701	Fortitude - The Crossing of River Styx 	Increase defense by 15%	Increase defense within 20 rounds by 20%	buff_parry	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4060, 4, 15.00000}  ]}  ]} , { "BufferEventNode" : 30, [ { "BufferPriorityNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma031801	The Day Line	Recover 10% of max HP and Qi per turn.	Automatically restore qi and blood and true qi 10% within 2 rounds	buff_mp	Positive	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 30, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 4040, 4, 10.00000} , { "BufferPropertyAction" : 4020, 4, 10.00000} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma032001	Descent of Nine Water Wells	50% to self-inflict 2 stacks of Concentration (Counterattack rate +10%, lasting 2 turns). When attacking a target whose element you counter, damage +30% for current attack. 			Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "BufferPropertyAction" : 7006, 1, 50.00000} , { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "buff0210_concentration00"} , { "AttacherAddBuffAction" : "buff0210_concentration00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma040301	Flying Red Banner	If the Target is suffering from External Injuries，damage +30%. Vitality +1 when leveling up	damage +30% if the target holds a trauma state when attacking		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200001} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma040401	Pear Flower Blossom	If the Target is suffering from External Injuries，Inflict 2 stacks of Frostbite on Target [Qi -10%，damage +10%，lasts for 2 turns]. Vitality +1 when leveling up	If the target is in a traumatic state when attacking，add 2 more cold damage to the target [ 10% of the current value of True Qi per round，+ 10% damage when taken，for 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200001} , { "DefenderAddBuffAction" : "debuff0210_frostbite00"} , { "DefenderAddBuffAction" : "debuff0210_frostbite00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma041701	Breaking the Waves	Movement Range +2 after attack for current turn. Strength +1 when leveling up	Empower yourself		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "AttacherAddBuffAction" : "buff0300_Swiftness00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma041901	Five Strongman Spliting the Mountains	Self-inflict 3 stacks of Onslaught [damage +15% during attack，lasts for 2 turns]. If the Target is suffering from Exhausted，damage +30%. Strength +1 when leveling up.	When attacking，add 3 heavy attacks of your own [damage + 15% during attack，lasts 2 rounds]，if the target holds off force，damage + 30%		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200012} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma050101	Nodding Phoenix	General Spear Attack	50% chance of attaching 1 stubbornness when attacking [damage  5% when hit，lasts 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "buff0110_guard00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma050201	Guidance of the Immortal	Self-inflict a stack of Drained [Parry Rate +5% per turn，lasts for 2 turns]. Dexterity +1 when leveling up	When attacking，add 1 of your own unloading force [Parry rate + 5%，lasts 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 100} , { "AttacherAddBuffAction" : "buff0220_blockade00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma050401	Defense of the Veteran	If your remaining Qi >75%，Inflict dazed on Target [cannot move and use Skills for 1 turn]. 	If the true energy is higher than 50% when attacking，the target will be stunned [Cannot attack and move for 1 round]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyCondition" : 0, 75, 4030} , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0420_Daze00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma051301	The Hissing White Snake	Self-inflict 3 stacks of Concentration [Counter Attack Rate +15% per turn，lasts for 2 turns]. If the Target is suffering from External Injuries，Inflict 4 stacks of Vulnerable on Target [damage +20% when attacked per turn，lasts for 2 turns]. Vitality +1 when leveling up.	When attacking，add your own 3 levels of concentration [Counterattack rate + 15%，lasts 2 rounds]. If the target is in a traumatic state，attach 4 times of armor to the target [damage + 20% when hit，for 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "SelfNegativeStateCondition" : 0, 0, 200001} , { "AttacherAddBuffAction" : "debuff0110_vulnerability00"} , { "AttacherAddBuffAction" : "debuff0110_vulnerability00"} , { "AttacherAddBuffAction" : "debuff0110_vulnerability00"} , { "AttacherAddBuffAction" : "debuff0110_vulnerability00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma060201	Smoldering Stalks Lament	Inflict a stack of Dislocated Bone on Target [damage -5% per turn，lasts for 2 turns]. If your current HP <50%，Inflict a stack of Burned on Target [HP -5%，damage -5% per turn，lasts for 2 turns].	When attacking，add 1 target to the wrong bone [damage  5% during attack，lasts 2 rounds]. If your qi and blood are below 60%，add 1 additional burn to the target [the current value of qi and blood per turn is  5%，and the damage during attack is  5% for 2 turns]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferSelfHPCondition" : 2, 50, False} , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0200_burn00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma060301	Crying of the Boiling Beans	Inflict a stack of Dazzled on Target [Accuracy -5% per turn，lasts for 2 turns]. If your HP < 50%, the attack ignores the target's defense.	Additional target 1 is dazzling [hit rate  5%，lasts 2 rounds]. If your qi is less than 60%，completely ignore the target defense when attacking		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferSelfHPCondition" : 2, 50, False} , { "DefenderAddBuffAction" : "buff0400_PenetratingForce00_050"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma060401	Regret of the Kinslayer	Absorb 10% of the damage when attacking to restore your own HP. If you HP < 40%，Inflict Seal on Target [cannot use Skills for 1 turn]. 	Absorb 10% of the damage when attacking to restore your own blood. If your energy is lower than 60% when attacking，additional target sealing skills [cannot attack，last 1 round]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyAction" : 9007, 1, 10.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferSelfHPCondition" : 2, 40, False} , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0430_Seal00"}  ]}  ]}  ]} 
skill_buff_ma060901	Ineffable Sorrow	If the Target is suffering from External Injuries，absorb 25% of the damage to restore own HP when attacking. Dexterity +1 when leveling up.	If the target has a trauma status，it will absorb 25% of the damage when attacking and restore its own energy.		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "ProbabilityCondition" : 100} , { "DefenderNegativeStateCondition" : 0, 0, 200001} , { "BufferPropertyAction" : 9007, 1, 25.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma06090101	Spring Departs with Sadness	Self-inflict 2 stacks of Observant [Critical Hit Rate +10% per turn，lasts for 2 turns]. If the Target is suffering from External Injuries，damage +50%. Dexterity +1 when leveling up.	When attacking，add 2 insights of yourself [Crit rate + 10%，lasts 2 rounds]. If the target holds a trauma state，damage + 50%		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200001} , { "BufferPropertyAction" : 7004, 1, 50.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma071101	Lethal Thunder	Inflict 2 stacks of Fatigue on Target [Parry Rate -10% per turn，lasts for 2 turns]. If the Target is suffering from Restriction，damage + 40%. Dexterity +1 when leveling up	Additional target 2 off force [parry rate  10%，lasts 2 rounds]. + 40% damage if the target holds a bondage		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200013} , { "BufferPropertyAction" : 7004, 1, 40.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma080101	Twin Swifts	Additional 20% damage on attack from the back and side	Yulai Shuangyanguima080101		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 222, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyAction" : 7004, 1, 20.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]} , { "BufferEventNode" : 221, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "BufferPropertyAction" : 7004, 1, 20.00000}  ]}  ]}  ]} 
skill_buff_ma080201	Virtous Swan	No special effects.	Damage increased by X% when target qi and blood are higher than 75%		Negative	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferEnemyPropertyCondition" : 0, 75, 4010} , { "BufferPropertyAction" : 7004, 1, 50.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma080301	Migrant Boomerang	Additional Target broken ribs [moving number of blocks -2，lasting 2 turns]. When the Target Qi and HP are lower than 25%，the damage is +15%	Honger 2 strokes，ma080301		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferEnemyPropertyCondition" : 2, 25, 4010} , { "BufferPropertyAction" : 7004, 1, 15.00000}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma080301_01	Migrant Boomerang	Additional Target broken ribs [moving number of blocks -2，lasting 2 turns]. When the Target Qi and HP are lower than 25%，the damage is +15%	Honger 2 strokes，ma080301		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "ProbabilityCondition" : 100} , { "DefenderAddBuffAction" : "debuff0000_injury00"} , { "ProbabilityCondition" : 50} , { "DefenderAddBuffAction" : "debuff0000_injury00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma080401	Teeter	Dodge rate，Parry rate，and Counterattack rate are each reduced by 15%	Honger 3 strokes，ma080401	debuff_dodge	Negative	1	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "DefenderNegativeStateCondition" : 0, 4, 200001} , { "BufferPropertyAction" : 7004, 1, 50.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma080501	Dark Moon High Wind	50% chance to Inflict 2 stacks of Frostbite on Target [Accuracy -5 to 15% for 2 turns]			Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "RandomBuffAction" : "debuff0340_dazzle00", 1, 1, 3, False} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma080601	Catch the Wind Chase the Shadow	Move to the Target when attacking. Additional Target 1 to 3 heavy bounds [Evasion Rate -5 to 15% for 2 turns]			Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 100} , { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "debuff0330_bind00"} , { "ProbabilityCondition" : 66} , { "DefenderAddBuffAction" : "debuff0330_bind00"} , { "ProbabilityCondition" : 50} , { "DefenderAddBuffAction" : "debuff0330_bind00"}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma080801	Illusional Pipe Dream	If the Target is in a dazzling state when attacking，the damage is +30%，plus 5 additional armor breaks [Damage +25% when under attack，lasts for 2 turns]	If the target is in a dazzling state when attacking，the damage is + 30%，plus 5 additional armor breaks [Damage + 25% when under attack，lasts 2 rounds]		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 150, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200014} , { "BufferPropertyAction" : 7004, 1, 30.00000}  ]}  ]} , { "BufferEventNode" : 160, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderNegativeStateCondition" : 0, 0, 200014} , { "DefenderIsDodgeCondition" : False} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"} , { "DefenderAddBuffAction" : "debuff0110_vulnerability00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma090101	Sorrowful Rain Reverses the Wind	50% chance to Inflict 2 stacks of Frostbite on Target [Parry Rate +5% for 2 turns]	Cheng Yong 1 stroke		Positive	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "buff0220_blockade00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma090301	Blood Rain Fills the Storm	Inflict 3 stacks of Frostbite on Target [HP -45 per turn，lasts for 2 turns]. If a Critical Hit is triggered，Inflict 2 stacks of Bleeding on Target [HP -10% per turn，lasts for 2 turns]	ma090301，3 strokes by Cheng Yong，		Negative	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 190, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "debuff0001_bleeding00"} , { "DefenderAddBuffAction" : "debuff0001_bleeding00"}  ]}  ]} , { "BufferEventNode" : 120, [ { "BufferTimesAction" : 2, 1}  ]}  ]} 
skill_buff_ma090401	Vengeful Rain Crumbles the Mountains	No special effects.	ma090401，4 strokes by Cheng Yong，	debuff_hp	Negative	2	0	{ "BufferRootNode" : [ { "BufferEventNode" : 190, [ { "BufferSequenceNode" : [ { "BufferAttackCondition" } , { "DefenderAddBuffAction" : "dubuff0011_enervation00"} , { "DefenderAddBuffAction" : "dubuff0011_enervation00"}  ]}  ]}  ]} 
skill_buff_ma091701	Chase for the Soul	50% chance to Inflict Crippled on Target [Movement -2 grid for 1 turn]	Double swordsmen		None	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "debuff0410_crippled00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
skill_buff_ma091801	Quench with the Poison	50% chance to Inflict 2 stacks of Posion on Target [Qi and HP -10% per turn，damage -10%，damage +10% when attacked，lasts for 2 turns]	Double swordsmen		None	0	0	{ "BufferRootNode" : [ { "BufferEventNode" : 230, [ { "BufferSequenceNode" : [ { "ProbabilityCondition" : 50} , { "AttacherAddBuffAction" : "debuff0220_poison00"} , { "AttacherAddBuffAction" : "debuff0220_poison00"} , { "BufferTimesAction" : 2, 1}  ]}  ]}  ]} 
